query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC
query_1	TRUE	3.03577728080912e-19	1135	239	64	0.267782426778243	0.0563876651982379	GO:0045321	GO:BP	leukocyte activation	16592	13259	GO:0001775|GO:0002376	TAS,IDA ISS,ISS,IBA,ISS,ISS TAS,TAS,IDA,ISS,ISS,IMP,TAS,ISS,ISS,ISS,ISS,TAS,ISS,TAS,ISS IBA,TAS,ISS,IDA ISO TAS,NAS,IDA NAS,IDA IMP ISS IBA,TAS NAS,ISS,IDA,TAS,TAS,IMP ISS TAS,IDA IGI NAS,ISS,IDA IBA TAS,ISS,TAS,IMP,TAS,IDA TAS,IDA,IMP IBA,TAS,TAS,IMP,ISS,IDA IGI ISS IBA TAS,IGI,ISS,ISS IBA TAS,IDA IMP,IDA ISS IC,ISS,TAS,ISS,IMP,IBA,IEP IBA,IMP,IDA ISS,IDA ISS,ISS,IMP ISS IBA,ISS IC	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000110448,ENSG00000168071,ENSG00000139370,ENSG00000111540,ENSG00000184293,ENSG00000185650,ENSG00000156127,ENSG00000172575,ENSG00000140678,ENSG00000213918,ENSG00000140968,ENSG00000108691,ENSG00000161405,ENSG00000172057,ENSG00000168610,ENSG00000177885,ENSG00000172175,ENSG00000105649,ENSG00000245848,ENSG00000186431,ENSG00000189430,ENSG00000125735,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000122223,ENSG00000143226,ENSG00000173110,ENSG00000081237,ENSG00000136634,ENSG00000123685,ENSG00000157873,ENSG00000020633,ENSG00000100985,ENSG00000198026,ENSG00000163464,ENSG00000180871,ENSG00000168811,ENSG00000163508,ENSG00000164062,ENSG00000163736,ENSG00000145777,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000081059,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000026297,ENSG00000112486,ENSG00000185811,ENSG00000136573,ENSG00000076554,ENSG00000147324,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000162594	IL2RA, GATA3, HHEX, CD5, CCDC88B, SLC15A4, RAB5B, CLECL1, ZFP36L1, BATF, RASGRP1, ITGAX, DNASE1, IRF8, CCL2, IKZF3, ORMDL3, STAT3, GRB2, MALT1, RAB3A, CEBPA, FCAR, NCR1, TNFSF14, PTPN22, CD2, RORC, CD244, FCGR2A, HSPA6, PTPRC, IL10, BATF3, TNFRSF14, RUNX3, IL23R, MMP9, ZNF335, CXCR1, CXCR2, IL12A, EOMES, APEH, PPBP, TSLP, IL4, IRF1, IL13, TCF7, ITK, HAVCR2, IL12B, TNFAIP3, RNASET2, CCR6, IKZF1, BLK, TPD52, MFHAS1, CCL21, CCL19, JAK2, SYK	PC12
query_1	TRUE	2.4234863242154e-16	392	239	36	0.150627615062762	0.0918367346938776	GO:0002521	GO:BP	leukocyte differentiation	16592	1175	GO:0030097|GO:0030154	TAS,IDA ISS,ISS,IBA,TAS,IDA ISS,ISS,ISS,ISS,ISS,ISS,IMP IBA,ISS TAS,ISS IBA,NAS,ISS,ISS TAS,IGI NAS,ISS,ISS,TAS,ISS,IMP IBA,IDA,ISS,IDA ISS IBA TAS,ISS,IBA,IDA ISS,ISS,IMP,IBA,IEP IBA,ISS,IMP IBA,ISS IC	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000154127,ENSG00000123374,ENSG00000185650,ENSG00000156127,ENSG00000140968,ENSG00000161405,ENSG00000168610,ENSG00000172175,ENSG00000141655,ENSG00000245848,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000081237,ENSG00000136634,ENSG00000123685,ENSG00000020633,ENSG00000100985,ENSG00000174004,ENSG00000163508,ENSG00000163737,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000113263,ENSG00000113302,ENSG00000112486,ENSG00000185811,ENSG00000136573,ENSG00000076554,ENSG00000172724,ENSG00000165025,ENSG00000162594	IL2RA, GATA3, HHEX, UBASH3B, CDK2, ZFP36L1, BATF, IRF8, IKZF3, STAT3, MALT1, TNFRSF11A, CEBPA, PTPN22, CD2, RORC, PTPRC, IL10, BATF3, RUNX3, IL23R, MMP9, NRROS, EOMES, PF4, IL4, IRF1, TCF7, ITK, IL12B, CCR6, IKZF1, BLK, TPD52, CCL19, SYK	PC12
query_1	TRUE	3.25783220133463e-16	587	239	43	0.179916317991632	0.0732538330494038	GO:0046649	GO:BP	lymphocyte activation	16592	14309	GO:0045321	TAS,IDA ISS,ISS,IBA,ISS,ISS,IDA,ISS,ISS,IMP,ISS,ISS,ISS,TAS,ISS IBA,NAS,IDA NAS,IDA IMP ISS IBA,TAS NAS,ISS,IDA,IMP ISS TAS,IDA IGI NAS,IDA IBA TAS,ISS,IMP,IDA,IMP IBA,ISS,IDA IGI ISS IBA TAS,ISS,ISS IBA TAS,IDA,IDA ISS IC,ISS,ISS,IMP,IBA,IEP IBA,IDA ISS,IDA ISS,IMP IBA,ISS IC	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000110448,ENSG00000168071,ENSG00000139370,ENSG00000184293,ENSG00000185650,ENSG00000156127,ENSG00000172575,ENSG00000108691,ENSG00000161405,ENSG00000168610,ENSG00000177885,ENSG00000172175,ENSG00000189430,ENSG00000125735,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000122223,ENSG00000081237,ENSG00000136634,ENSG00000157873,ENSG00000020633,ENSG00000198026,ENSG00000168811,ENSG00000163508,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000112486,ENSG00000185811,ENSG00000136573,ENSG00000076554,ENSG00000137077,ENSG00000172724,ENSG00000165025,ENSG00000162594	IL2RA, GATA3, HHEX, CD5, CCDC88B, SLC15A4, CLECL1, ZFP36L1, BATF, RASGRP1, CCL2, IKZF3, STAT3, GRB2, MALT1, NCR1, TNFSF14, PTPN22, CD2, RORC, CD244, PTPRC, IL10, TNFRSF14, RUNX3, IL23R, ZNF335, IL12A, EOMES, IL4, IRF1, TCF7, ITK, HAVCR2, IL12B, TNFAIP3, CCR6, IKZF1, BLK, TPD52, CCL21, CCL19, SYK	PC12
query_1	TRUE	1.92106403969493e-15	1513	239	68	0.284518828451883	0.0449438202247191	GO:0002682	GO:BP	regulation of immune system process	16592	1332	GO:0002376|GO:0050789	TAS,IMP TAS,ISS,IBA,IDA,IBA,ISS,ISS,IDA ISS,IDA,IDA ISS,TAS,IMP,ISS,IDA,IDA ISS,ISS,IMP,TAS,IDA IMP ISS IBA TAS,IMP,TAS,ISS,IDA ISO,TAS,TAS,IDA,IDA IMP IBA TAS NAS IC,NAS,TAS,TAS,IDA,IBA TAS,IBA TAS,IDA IMP ISS TAS,IDA IGI TAS NAS,IDA IBA TAS,ISS,IMP,IDA,TAS,IDA,IDA,IDA IMP,IDA TAS,IMP,ISS TAS,IDA ISS IBA TAS,ISS,IMP,ISS IBA TAS,IDA IMP,IDA ISS IC,ISS NAS,ISS IBA,TAS,IDA IBA TAS,IMP,TAS,IDA ISS,IDA ISS,IBA,TAS,IMP ISS IBA TAS,TAS,IDA ISS IC,ISS,TAS	ENSG00000136754,ENSG00000134460,ENSG00000107485,ENSG00000154127,ENSG00000134954,ENSG00000110448,ENSG00000168071,ENSG00000135148,ENSG00000139370,ENSG00000184293,ENSG00000185650,ENSG00000170345,ENSG00000172575,ENSG00000213918,ENSG00000108688,ENSG00000108691,ENSG00000161405,ENSG00000168610,ENSG00000177885,ENSG00000172175,ENSG00000105401,ENSG00000105647,ENSG00000245848,ENSG00000186431,ENSG00000189430,ENSG00000240403,ENSG00000125735,ENSG00000134242,ENSG00000116824,ENSG00000160712,ENSG00000185499,ENSG00000122223,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000157873,ENSG00000020633,ENSG00000198026,ENSG00000124205,ENSG00000159128,ENSG00000115604,ENSG00000115009,ENSG00000168811,ENSG00000163737,ENSG00000145777,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000237693,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000112486,ENSG00000055130,ENSG00000136573,ENSG00000147324,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000096968,ENSG00000165025,ENSG00000069493,ENSG00000162594,ENSG00000116288,ENSG00000087460	ABI1, IL2RA, GATA3, UBASH3B, ETS1, CD5, CCDC88B, TRAFD1, SLC15A4, CLEC2D, CLECL1, ZFP36L1, FOS, RASGRP1, DNASE1, CCL7, CCL2, IKZF3, STAT3, GRB2, MALT1, CDC37, PIK3R2, CEBPA, FCAR, NCR1, KIR3DL2, TNFSF14, PTPN22, CD2, IL6R, MUC1, CD244, FCGR2A, FCGR3A, PTPRC, IL10, TNFRSF14, RUNX3, IL23R, PARK7, ZNF335, GNAS, EDN3, IFNGR2, IL18R1, CCL20, IL12A, PF4, TSLP, IL4, IRF1, TCF7, IRGM, ITK, HAVCR2, IL12B, TNFAIP3, CCR6, CUL1, BLK, MFHAS1, CARD9, CCL21, CCL19, CCL27, JAK2, SYK	PC12
query_1	TRUE	3.83722629835315e-15	2332	239	86	0.359832635983264	0.0368782161234991	GO:0009605	GO:BP	response to external stimulus	16592	3990	GO:0050896	IMP IEP,IBA,IDA,IDA,IEP,IDA ISS,ISS,IDA,ISS,IMP,ISS,IDA TAS,IDA IBA TAS IC,IDA IEP ISS IBA TAS NAS,IDA IBA TAS,IBA,IBA,NAS,TAS,IBA TAS,ISS NAS,IMP,TAS,ISS,IDA ISO,TAS,IDA IEP,IMP IBA IC,TAS NAS IC,TAS,TAS,ISS TAS,TAS,TAS,ISS TAS,IDA TAS NAS,TAS,TAS,ISS,IBA,IDA,TAS,IDA IBA NAS,IDA,TAS,IDA,IC,IBA TAS,IDA IBA TAS,IDA IBA TAS,TAS,ISS IBA,IDA IMP IEP,ISS IBA,IBA TAS,IBA,IDA IBA,IMP,IDA IBA,IDA IMP ISO,IDA IEP ISS TAS,IGI IBA IC,IGI,IMP,IDA ISS IC,IDA IMP ISS NAS,IDA IMP IBA TAS,ISS,IDA ISS TAS,TAS,IMP,IBA,IDA,IMP,TAS,IDA ISS IBA,IDA IMP ISS IBA TAS,IBA TAS,IDA ISS TAS,IDA ISS IBA TAS,IMP IBA,IC,NAS,IDA ISS IC,ISS,TAS	ENSG00000107485,ENSG00000160683,ENSG00000134954,ENSG00000149485,ENSG00000002330,ENSG00000182450,ENSG00000135148,ENSG00000139370,ENSG00000156127,ENSG00000172575,ENSG00000213918,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000073605,ENSG00000167914,ENSG00000167083,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000105401,ENSG00000216490,ENSG00000245848,ENSG00000186431,ENSG00000189430,ENSG00000125735,ENSG00000134242,ENSG00000160712,ENSG00000185499,ENSG00000163554,ENSG00000179914,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000117595,ENSG00000123685,ENSG00000157873,ENSG00000132824,ENSG00000100985,ENSG00000019186,ENSG00000124205,ENSG00000159128,ENSG00000100311,ENSG00000078098,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000130561,ENSG00000115226,ENSG00000168811,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000181751,ENSG00000112977,ENSG00000145777,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000237693,ENSG00000113302,ENSG00000118503,ENSG00000112486,ENSG00000120436,ENSG00000128604,ENSG00000055130,ENSG00000165215,ENSG00000136573,ENSG00000104415,ENSG00000147324,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000096968,ENSG00000165025,ENSG00000149212,ENSG00000177628,ENSG00000023572,ENSG00000162594,ENSG00000116288,ENSG00000087460	GATA3, CXCR5, ETS1, FADS1, BAD, KCNK4, SESN3, TRAFD1, SLC15A4, BATF, RASGRP1, DNASE1, IRF8, CCL7, CCL2, CCL11, GSDMB, GSDMA, GNGT2, GRB2, MALT1, TNFRSF11A, CDC37, IFI30, CEBPA, FCAR, NCR1, TNFSF14, PTPN22, IL6R, GBA, MUC1, SPTA1, ITLN1, FCGR2A, FCGR3A, PTPRC, IL10, IL20, IRF6, BATF3, TNFRSF14, IL23R, PARK7, SERINC3, MMP9, CYP24A1, GNAS, EDN3, IFNGR2, PDGFB, FAP, CXCR1, CXCR2, CCL20, SAG, FNDC4, IL12A, CXCL3, CXCL5, PPBP, PF4, MACIR, DAP, TSLP, IL4, IRF1, IL13, IRGM, IL12B, TNFAIP3, CCR6, GPR31, IRF5, CUL1, CLDN3, BLK, CCN4, MFHAS1, CARD9, CCL21, CCL19, CCL27, JAK2, SYK, GLRX2	PC12
query_1	TRUE	6.33098785017508e-15	735	239	46	0.192468619246862	0.0625850340136055	GO:0006954	GO:BP	inflammatory response	16592	2900	GO:0006952	IBA,IMP,IDA,TAS,TAS,ISS,IBA,IDA IBA,IBA TAS,IGI ISS,ISS,ISS,TAS,TAS,TAS,TAS,IDA TAS NAS,TAS,TAS,TAS,TAS,IBA TAS,ISS IBA,ISS,IMP,IBA,IBA,IBA,IBA,IMP IBA,IMP,IGI ISS IBA IC,IGI TAS,IC,ISS,ISS,ISS,IDA,IMP,IBA TAS NAS,IBA NAS,IDA,ISS TAS,IC,ISS,TAS	ENSG00000134460,ENSG00000107485,ENSG00000134954,ENSG00000126432,ENSG00000170345,ENSG00000213918,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000168610,ENSG00000141655,ENSG00000245848,ENSG00000160712,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000115607,ENSG00000180871,ENSG00000115009,ENSG00000115226,ENSG00000174004,ENSG00000168297,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000181751,ENSG00000145777,ENSG00000113520,ENSG00000169194,ENSG00000113302,ENSG00000118503,ENSG00000112486,ENSG00000120436,ENSG00000104415,ENSG00000147324,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000177628,ENSG00000116288,ENSG00000087460	IL2RA, GATA3, ETS1, PRDX5, FOS, DNASE1, CCL7, CCL2, CCL11, STAT3, TNFRSF11A, CEBPA, IL6R, GBA, FCGR2A, FCGR3A, PTPRC, IL10, IL20, PARK7, MMP9, GNAS, IL18RAP, CXCR2, CCL20, FNDC4, NRROS, PXK, CXCL3, CXCL5, PPBP, PF4, MACIR, TSLP, IL4, IL13, IL12B, TNFAIP3, CCR6, GPR31, CCN4, MFHAS1, CCL21, CCL19, JAK2, SYK	PC12
query_1	TRUE	6.52689015819118e-15	362	239	33	0.138075313807531	0.0911602209944751	GO:0042110	GO:BP	T cell activation	16592	11574	GO:0046649	TAS,IDA ISS,IBA,ISS,IDA,ISS,ISS,IMP,ISS,ISS,TAS,ISS,IDA NAS,IMP ISS IBA,TAS NAS,ISS,ISS TAS,NAS,IDA IBA TAS,ISS,IDA,IMP IBA,ISS,IDA IGI ISS IBA,ISS,ISS IBA TAS,IDA,IDA ISS IC,ISS,IDA ISS,IDA ISS,IBA,ISS IC	ENSG00000134460,ENSG00000107485,ENSG00000110448,ENSG00000168071,ENSG00000184293,ENSG00000185650,ENSG00000156127,ENSG00000172575,ENSG00000108691,ENSG00000168610,ENSG00000177885,ENSG00000172175,ENSG00000125735,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000081237,ENSG00000136634,ENSG00000157873,ENSG00000020633,ENSG00000168811,ENSG00000163508,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000112486,ENSG00000137077,ENSG00000172724,ENSG00000165025,ENSG00000162594	IL2RA, GATA3, CD5, CCDC88B, CLECL1, ZFP36L1, BATF, RASGRP1, CCL2, STAT3, GRB2, MALT1, TNFSF14, PTPN22, CD2, RORC, PTPRC, IL10, TNFRSF14, RUNX3, IL23R, IL12A, EOMES, IL4, IRF1, TCF7, ITK, HAVCR2, IL12B, CCR6, CCL21, CCL19, SYK	PC12
query_1	TRUE	4.67938116280083e-14	1060	239	54	0.225941422594142	0.0509433962264151	GO:0032101	GO:BP	regulation of response to external stimulus	16592	8566	GO:0009605|GO:0048583	IMP,IDA,ISS,IDA,IMP,ISS,IDA,IDA,TAS,ISS,IMP,ISS,TAS,IDA,IBA IC,TAS,TAS,TAS,TAS,TAS,IDA TAS NAS,TAS,TAS,IDA,TAS,IDA,IC,TAS,ISS IBA,IDA IMP,IMP,IMP,TAS,IGI IBA IC,IGI,IMP,IDA ISS IC,IMP ISS NAS,IBA,ISS,TAS,IMP,IDA,IMP,TAS,IDA ISS,IDA ISS,IBA,IDA TAS,TAS,IC,IDA ISS,ISS,TAS	ENSG00000107485,ENSG00000134954,ENSG00000135148,ENSG00000139370,ENSG00000172575,ENSG00000213918,ENSG00000108688,ENSG00000108691,ENSG00000172175,ENSG00000141655,ENSG00000105401,ENSG00000245848,ENSG00000189430,ENSG00000125735,ENSG00000134242,ENSG00000160712,ENSG00000185499,ENSG00000143226,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000100985,ENSG00000124205,ENSG00000159128,ENSG00000100311,ENSG00000078098,ENSG00000130561,ENSG00000115226,ENSG00000168811,ENSG00000181751,ENSG00000145777,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000237693,ENSG00000113302,ENSG00000118503,ENSG00000112486,ENSG00000120436,ENSG00000055130,ENSG00000165215,ENSG00000104415,ENSG00000147324,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000096968,ENSG00000165025,ENSG00000177628,ENSG00000162594,ENSG00000116288,ENSG00000087460	GATA3, ETS1, TRAFD1, SLC15A4, RASGRP1, DNASE1, CCL7, CCL2, MALT1, TNFRSF11A, CDC37, CEBPA, NCR1, TNFSF14, PTPN22, IL6R, GBA, MUC1, FCGR2A, FCGR3A, PTPRC, IL10, IL20, IL23R, PARK7, MMP9, GNAS, EDN3, IFNGR2, PDGFB, FAP, SAG, FNDC4, IL12A, MACIR, TSLP, IL4, IRF1, IL13, IRGM, IL12B, TNFAIP3, CCR6, GPR31, CUL1, CLDN3, CCN4, MFHAS1, CARD9, CCL21, CCL19, CCL27, JAK2, SYK	PC12
query_1	TRUE	1.32407860850655e-13	301	239	29	0.121338912133891	0.0963455149501661	GO:1903131	GO:BP	mononuclear cell differentiation	16592	26209	GO:0002521	TAS,IDA ISS,ISS,IDA ISS,ISS,ISS,ISS,ISS,ISS,ISS IBA,NAS,ISS,ISS TAS,IGI NAS,ISS,ISS,IMP IBA,ISS,IDA IBA TAS,ISS,IBA,IDA ISS,ISS,IMP,IBA,IEP IBA,ISS,IMP IBA,ISS	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000185650,ENSG00000156127,ENSG00000140968,ENSG00000161405,ENSG00000168610,ENSG00000172175,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000081237,ENSG00000136634,ENSG00000123685,ENSG00000020633,ENSG00000163508,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000113263,ENSG00000113302,ENSG00000112486,ENSG00000185811,ENSG00000136573,ENSG00000076554,ENSG00000172724,ENSG00000165025,ENSG00000162594	IL2RA, GATA3, HHEX, ZFP36L1, BATF, IRF8, IKZF3, STAT3, MALT1, PTPN22, CD2, RORC, PTPRC, IL10, BATF3, RUNX3, IL23R, EOMES, IL4, IRF1, TCF7, ITK, IL12B, CCR6, IKZF1, BLK, TPD52, CCL19, SYK	PC12
query_1	TRUE	3.67954357118125e-13	3564	239	106	0.443514644351464	0.0297418630751964	GO:0006950	GO:BP	response to stress	16592	2897	GO:0050896	IBA,IMP TAS,IBA,IDA,IDA IBA,IDA,TAS,IEP IBA,IDA IMP IBA TAS,ISS,IDA,TAS,IDA IMP ISS,IDA IMP TAS,ISS,IMP,IMP IBA TAS,ISS,IDA TAS,IBA,IDA IEP ISS IBA TAS,IBA TAS,IBA,IBA,IGI ISS IBA,IMP,IMP IBA,IMP,IBA TAS NAS,ISS,IDA,IMP,TAS,ISS,ISS,IDA IMP,TAS,ISS,TAS,TAS,IDA ISO,TAS,TAS,TAS,IMP IBA IC,TAS NAS,IDA TAS,TAS,IDA IMP IBA TAS,TAS,ISS TAS,IDA ISS TAS NAS,TAS,TAS,IBA,IDA,IDA TAS,IDA,TAS,IDA NAS,TAS,IDA TAS,IC,IDA TAS,IBA TAS,TAS,ISS IBA,ISS IBA,IDA IEP,ISS,IMP,IBA,IBA,IBA,IDA IBA,IMP IBA,IDA IBA,IDA IMP ISO,IDA ISS TAS,IGI ISS IBA IC,IGI TAS,IMP IBA,TAS,IDA ISS IC,ISS NAS,ISS TAS,ISS,ISS TAS,TAS,IMP IEP,IMP,IBA,IDA,IMP,IDA TAS,IDA IBA TAS NAS,IDA ISS IBA NAS,IDA TAS,ISS IBA TAS,IMP IBA,NAS,IC,IDA NAS,IDA ISS IC,IDA IMP IGI ISS,IDA IMP ISO TAS	ENSG00000134460,ENSG00000107485,ENSG00000154127,ENSG00000134954,ENSG00000180176,ENSG00000149485,ENSG00000168496,ENSG00000002330,ENSG00000126432,ENSG00000135148,ENSG00000139370,ENSG00000123374,ENSG00000185650,ENSG00000170345,ENSG00000156127,ENSG00000172575,ENSG00000188827,ENSG00000213918,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000073605,ENSG00000167914,ENSG00000168610,ENSG00000108798,ENSG00000189050,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000079999,ENSG00000105401,ENSG00000099817,ENSG00000167468,ENSG00000105647,ENSG00000105649,ENSG00000216490,ENSG00000245848,ENSG00000011485,ENSG00000124440,ENSG00000186431,ENSG00000189430,ENSG00000240403,ENSG00000162694,ENSG00000134242,ENSG00000160712,ENSG00000185499,ENSG00000143226,ENSG00000173110,ENSG00000203747,ENSG00000081237,ENSG00000136634,ENSG00000162891,ENSG00000117595,ENSG00000157873,ENSG00000132824,ENSG00000100985,ENSG00000124140,ENSG00000159128,ENSG00000100311,ENSG00000115607,ENSG00000153094,ENSG00000078098,ENSG00000180871,ENSG00000115009,ENSG00000079263,ENSG00000115226,ENSG00000198369,ENSG00000168811,ENSG00000174004,ENSG00000168297,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000181751,ENSG00000112977,ENSG00000145777,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000237693,ENSG00000113263,ENSG00000113302,ENSG00000118503,ENSG00000112486,ENSG00000120436,ENSG00000128604,ENSG00000055130,ENSG00000165215,ENSG00000189143,ENSG00000136573,ENSG00000104415,ENSG00000147324,ENSG00000187796,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000149212,ENSG00000065361,ENSG00000177628,ENSG00000023572,ENSG00000162594,ENSG00000116288,ENSG00000087460	IL2RA, GATA3, UBASH3B, ETS1, TH, FADS1, FEN1, BAD, PRDX5, SESN3, TRAFD1, SLC15A4, ERBB3, CDK2, ZFP36L1, BATF, FOS, RASGRP1, SLX4, DNASE1, IRF8, CCL7, CCL2, CCL11, GSDMB, GSDMA, STAT3, ABI3, RNFT1, GRB2, MALT1, TNFRSF11A, KEAP1, CDC37, POLR2E, GPX4, PIK3R2, RAB3A, IFI30, CEBPA, PPP5C, HIF3A, FCAR, NCR1, KIR3DL2, EXTL2, PTPN22, IL6R, GBA, MUC1, FCGR2A, HSPA6, FCGR3A, PTPRC, IL10, IL20, IRF6, TNFRSF14, IL23R, PARK7, SERINC3, MMP9, SLC12A5, GNAS, IFNGR2, PDGFB, IL18RAP, BCL2L11, FAP, CXCR2, CCL20, SP140, FNDC4, SPRED2, IL12A, NRROS, PXK, CXCL3, CXCL5, PPBP, PF4, MACIR, DAP, TSLP, IL4, IRF1, IL13, IRGM, ITK, IL12B, TNFAIP3, CCR6, GPR31, IRF5, CUL1, CLDN3, CLDN4, BLK, CCN4, MFHAS1, CARD9, CCL21, CCL19, JAK2, SYK, GLRX2	PC12
query_1	TRUE	1.57732635794304e-12	259	239	26	0.108786610878661	0.1003861003861	GO:0030098	GO:BP	lymphocyte differentiation	16592	7724	GO:0046649|GO:1903131	TAS,IDA ISS,ISS,ISS,ISS,ISS,ISS,ISS,ISS IBA,NAS,ISS,ISS TAS,IGI NAS,ISS,IMP IBA,ISS,IDA IBA TAS,ISS,IBA,IDA ISS,ISS,IMP,IEP IBA,ISS,IMP IBA,ISS	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000185650,ENSG00000156127,ENSG00000161405,ENSG00000168610,ENSG00000172175,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000081237,ENSG00000136634,ENSG00000020633,ENSG00000163508,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000113263,ENSG00000113302,ENSG00000112486,ENSG00000185811,ENSG00000076554,ENSG00000172724,ENSG00000165025,ENSG00000162594	IL2RA, GATA3, HHEX, ZFP36L1, BATF, IKZF3, STAT3, MALT1, PTPN22, CD2, RORC, PTPRC, IL10, RUNX3, IL23R, EOMES, IL4, IRF1, TCF7, ITK, IL12B, CCR6, IKZF1, TPD52, CCL19, SYK	PC12
query_1	TRUE	1.7761036916452e-12	724	239	42	0.175732217573222	0.0580110497237569	GO:0002520	GO:BP	immune system development	16592	1174	GO:0002376|GO:0048731	IMP TAS,IDA ISS IBA TAS,ISS,IBA,IDA,ISS,TAS,IDA ISS,ISS,ISS,ISS,IMP ISS,ISS,IMP IBA,ISS IBA TAS NAS,ISS IBA,NAS,ISS,IMP ISS TAS,IGI TAS NAS,ISS,ISS IBA,TAS,ISS,IMP IBA,IDA TAS,ISS,IDA ISS IBA TAS,ISS,IBA,IMP,IDA ISS,IMP,ISS,IMP,IBA,IEP IBA,IMP,ISS,ISS IBA,IMP IBA,ISS IC	ENSG00000134460,ENSG00000107485,ENSG00000152804,ENSG00000154127,ENSG00000134954,ENSG00000139370,ENSG00000123374,ENSG00000185650,ENSG00000156127,ENSG00000140968,ENSG00000161405,ENSG00000168610,ENSG00000172175,ENSG00000141655,ENSG00000245848,ENSG00000134242,ENSG00000116824,ENSG00000143365,ENSG00000081237,ENSG00000136634,ENSG00000123685,ENSG00000020633,ENSG00000100985,ENSG00000174004,ENSG00000163508,ENSG00000163737,ENSG00000125347,ENSG00000113520,ENSG00000081059,ENSG00000113263,ENSG00000135077,ENSG00000113302,ENSG00000118503,ENSG00000112486,ENSG00000185811,ENSG00000136573,ENSG00000076554,ENSG00000147324,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000162594	IL2RA, GATA3, HHEX, UBASH3B, ETS1, SLC15A4, CDK2, ZFP36L1, BATF, IRF8, IKZF3, STAT3, MALT1, TNFRSF11A, CEBPA, PTPN22, CD2, RORC, PTPRC, IL10, BATF3, RUNX3, IL23R, MMP9, NRROS, EOMES, PF4, IL4, IRF1, TCF7, ITK, HAVCR2, IL12B, TNFAIP3, CCR6, IKZF1, BLK, TPD52, MFHAS1, CCL19, JAK2, SYK	PC12
