#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCL7	IFI30	9606.ENSP00000367832	9606.ENSP00000384886	0	0	0	0	0.069	0	0	0.133	0.158
CCL7	ITGA4	9606.ENSP00000367832	9606.ENSP00000380227	0	0	0	0	0	0	0	0.167	0.167
CCL7	GATA3	9606.ENSP00000367832	9606.ENSP00000368632	0	0	0	0	0	0	0	0.180	0.179
CCL7	IRGM	9606.ENSP00000367832	9606.ENSP00000428220	0	0	0	0	0.053	0	0	0.180	0.190
CCL7	TNFSF14	9606.ENSP00000367832	9606.ENSP00000469049	0	0	0	0	0.062	0	0	0.193	0.210
CCL7	JAK2	9606.ENSP00000367832	9606.ENSP00000371067	0	0	0	0	0.062	0	0	0.216	0.233
CCL7	IL18R1	9606.ENSP00000367832	9606.ENSP00000387211	0	0	0	0	0.062	0	0	0.233	0.249
CCL7	IL2RA	9606.ENSP00000367832	9606.ENSP00000369293	0	0	0	0	0	0	0	0.369	0.369
CCL7	CD274	9606.ENSP00000367832	9606.ENSP00000370989	0	0	0	0	0.117	0	0	0.323	0.377
CCL7	IRF7	9606.ENSP00000367832	9606.ENSP00000380697	0	0	0	0	0.062	0	0	0.393	0.406
CCL7	ITGAX	9606.ENSP00000367832	9606.ENSP00000454623	0	0	0	0	0.074	0	0	0.491	0.509
CCL7	PTPRC	9606.ENSP00000367832	9606.ENSP00000411355	0	0	0	0	0.062	0	0	0.517	0.527
CCL7	IL10	9606.ENSP00000367832	9606.ENSP00000412237	0	0	0	0	0.069	0	0	0.749	0.757
CCR7	CX3CL1	9606.ENSP00000246657	9606.ENSP00000006053	0	0	0	0	0	0	0.600	0.531	0.804
CCR7	ICAM3	9606.ENSP00000246657	9606.ENSP00000160262	0	0	0	0	0.098	0	0	0.331	0.371
CCR7	HMOX1	9606.ENSP00000246657	9606.ENSP00000216117	0	0	0	0	0	0	0	0.180	0.179
CCR7	IL2RB	9606.ENSP00000246657	9606.ENSP00000216223	0	0	0	0	0.232	0	0	0.618	0.694
CCR7	RPS6KB1	9606.ENSP00000246657	9606.ENSP00000225577	0	0	0	0	0	0	0	0.171	0.171
CCR7	IL4	9606.ENSP00000246657	9606.ENSP00000231449	0	0	0	0	0	0	0	0.719	0.719
CCR7	IL1RL1	9606.ENSP00000246657	9606.ENSP00000233954	0	0	0	0	0.062	0	0	0.220	0.237
CCR7	LRP1	9606.ENSP00000246657	9606.ENSP00000243077	0	0	0	0	0	0	0	0.181	0.181
CCR7	IRF1	9606.ENSP00000246657	9606.ENSP00000245414	0	0	0	0	0.120	0	0	0.303	0.360
CCR7	GPR65	9606.ENSP00000246657	9606.ENSP00000267549	0	0	0	0.654	0.141	0	0	0.105	0.161
CCR7	GRB2	9606.ENSP00000246657	9606.ENSP00000376345	0	0	0	0	0	0	0	0.163	0.163
CCR7	NRROS	9606.ENSP00000246657	9606.ENSP00000328625	0	0	0	0	0.123	0	0	0.088	0.166
CCR7	IL22RA2	9606.ENSP00000246657	9606.ENSP00000296980	0	0	0	0	0	0	0	0.167	0.167
CCR7	TNFSF15	9606.ENSP00000246657	9606.ENSP00000363157	0	0	0	0	0.062	0	0	0.151	0.169
CCR7	DHX58	9606.ENSP00000246657	9606.ENSP00000251642	0	0	0	0	0.113	0	0	0.103	0.170
CCR7	SAMSN1	9606.ENSP00000246657	9606.ENSP00000285670	0	0	0	0	0.172	0	0	0	0.172
CCR7	PRKCB	9606.ENSP00000246657	9606.ENSP00000305355	0	0	0	0	0.076	0	0	0.141	0.172
CCR7	CXCR2	9606.ENSP00000246657	9606.ENSP00000319635	0	0	0	0.854	0.086	0	0	0.763	0.186
CCR7	IKZF4	9606.ENSP00000246657	9606.ENSP00000262032	0	0	0	0	0	0	0	0.194	0.194
CCR7	CXCR1	9606.ENSP00000246657	9606.ENSP00000295683	0	0	0	0.845	0.094	0	0	0.753	0.198
CCR7	SLITRK1	9606.ENSP00000246657	9606.ENSP00000366288	0	0	0	0	0	0	0	0.206	0.206
CCR7	RASAL3	9606.ENSP00000246657	9606.ENSP00000341905	0	0	0	0	0.214	0	0	0	0.214
CCR7	FOS	9606.ENSP00000246657	9606.ENSP00000306245	0	0	0	0	0	0	0	0.220	0.220
CCR7	IFI30	9606.ENSP00000246657	9606.ENSP00000384886	0	0	0	0	0.094	0	0	0.186	0.231
CCR7	MUC1	9606.ENSP00000246657	9606.ENSP00000484824	0	0	0	0	0	0	0	0.240	0.239
CCR7	IKZF3	9606.ENSP00000246657	9606.ENSP00000344544	0	0	0	0	0.132	0	0	0.162	0.242
CCR7	TGFBR2	9606.ENSP00000246657	9606.ENSP00000351905	0	0	0	0	0	0	0	0.243	0.242
CCR7	TRAT1	9606.ENSP00000246657	9606.ENSP00000295756	0	0	0	0	0.202	0	0	0.090	0.243
CCR7	PTPN22	9606.ENSP00000246657	9606.ENSP00000352833	0	0	0	0	0.130	0	0	0.177	0.253
CCR7	TNFSF14	9606.ENSP00000246657	9606.ENSP00000469049	0	0	0	0	0.097	0	0	0.209	0.255
CCR7	ETS1	9606.ENSP00000246657	9606.ENSP00000376436	0	0	0	0	0.091	0	0	0.217	0.257
CCR7	PVR	9606.ENSP00000246657	9606.ENSP00000402060	0	0	0	0	0	0	0	0.259	0.258
CCR7	IL12RB2	9606.ENSP00000246657	9606.ENSP00000262345	0	0	0	0	0	0	0	0.265	0.265
CCR7	IL12A	9606.ENSP00000246657	9606.ENSP00000303231	0	0	0	0	0	0	0	0.273	0.273
CCR7	SP140	9606.ENSP00000246657	9606.ENSP00000375899	0	0	0	0	0.284	0	0	0	0.284
CCR7	TAGAP	9606.ENSP00000246657	9606.ENSP00000356033	0	0	0	0	0.278	0	0	0.054	0.287
CCR7	CXCR5	9606.ENSP00000246657	9606.ENSP00000292174	0	0	0	0.850	0.177	0	0	0.907	0.288
CCR7	FCRL3	9606.ENSP00000246657	9606.ENSP00000357167	0	0	0	0	0.142	0	0	0.207	0.290
CCR7	RETNLB	9606.ENSP00000246657	9606.ENSP00000295755	0	0	0	0	0	0	0	0.308	0.307
CCR7	IRF5	9606.ENSP00000246657	9606.ENSP00000349770	0	0	0	0	0.098	0	0	0.275	0.318
CCR7	TNFRSF11A	9606.ENSP00000246657	9606.ENSP00000465500	0	0	0	0	0	0	0	0.318	0.318
CCR7	IL18R1	9606.ENSP00000246657	9606.ENSP00000387211	0	0	0	0	0.110	0	0	0.282	0.334
CCR7	IL18RAP	9606.ENSP00000246657	9606.ENSP00000264260	0	0	0	0	0.165	0	0	0.236	0.334
CCR7	NOD2	9606.ENSP00000246657	9606.ENSP00000300589	0	0	0	0	0.189	0	0	0.236	0.353
CCR7	TRAF1	9606.ENSP00000246657	9606.ENSP00000362994	0	0	0	0	0.232	0	0	0.195	0.356
CCR7	TNFRSF14	9606.ENSP00000246657	9606.ENSP00000347948	0	0	0	0	0.140	0	0	0.293	0.366
CCR7	IL16	9606.ENSP00000246657	9606.ENSP00000302935	0	0	0	0	0.171	0	0	0.277	0.375
CCR7	SYK	9606.ENSP00000246657	9606.ENSP00000364907	0	0	0	0	0.116	0	0	0.323	0.376
CCR7	RGS1	9606.ENSP00000246657	9606.ENSP00000356429	0	0	0	0	0.170	0	0	0.290	0.385
CCR7	STAT6	9606.ENSP00000246657	9606.ENSP00000300134	0	0	0	0	0.091	0	0	0.370	0.403
CCR7	IL23R	9606.ENSP00000246657	9606.ENSP00000321345	0	0	0	0	0.062	0	0	0.392	0.405
CCR7	TSLP	9606.ENSP00000246657	9606.ENSP00000339804	0	0	0	0	0	0	0	0.422	0.422
CCR7	IL21	9606.ENSP00000246657	9606.ENSP00000264497	0	0	0	0	0	0	0	0.432	0.432
CCR7	IRF7	9606.ENSP00000246657	9606.ENSP00000380697	0	0	0	0	0.108	0	0	0.391	0.433
CCR7	CD226	9606.ENSP00000246657	9606.ENSP00000280200	0	0	0	0	0.098	0	0	0.402	0.437
CCR7	HECA	9606.ENSP00000246657	9606.ENSP00000356630	0	0	0	0	0	0	0	0.441	0.441
CCR7	IKZF1	9606.ENSP00000246657	9606.ENSP00000331614	0	0	0	0	0.230	0	0	0.309	0.445
CCR7	PMEL	9606.ENSP00000246657	9606.ENSP00000402758	0	0	0	0	0	0	0	0.465	0.465
CCR7	MMP9	9606.ENSP00000246657	9606.ENSP00000361405	0	0	0	0	0.097	0	0	0.450	0.482
CCR7	FASLG	9606.ENSP00000246657	9606.ENSP00000356694	0	0	0	0	0.069	0	0	0.470	0.485
CCR7	ITK	9606.ENSP00000246657	9606.ENSP00000398655	0	0	0	0	0.304	0	0	0.298	0.490
CCR7	STAT3	9606.ENSP00000246657	9606.ENSP00000264657	0	0	0	0	0.049	0	0	0.505	0.509
CCR7	GATA3	9606.ENSP00000246657	9606.ENSP00000368632	0	0	0	0	0	0	0	0.522	0.522
CCR7	CD244	9606.ENSP00000246657	9606.ENSP00000357012	0	0	0	0	0.182	0	0	0.459	0.538
CCR7	TCF7	9606.ENSP00000246657	9606.ENSP00000340347	0	0	0	0	0.112	0	0	0.511	0.548
CCR7	FCGR2A	9606.ENSP00000246657	9606.ENSP00000271450	0	0	0	0	0.091	0	0	0.523	0.548
CCR7	IRF8	9606.ENSP00000246657	9606.ENSP00000268638	0	0	0	0	0.231	0	0	0.468	0.573
CCR7	IL13	9606.ENSP00000246657	9606.ENSP00000304915	0	0	0	0	0.060	0	0	0.601	0.608
CCR7	EOMES	9606.ENSP00000246657	9606.ENSP00000388620	0	0	0	0	0.064	0	0	0.601	0.610
CCR7	IL2RA	9606.ENSP00000246657	9606.ENSP00000369293	0	0	0	0	0.144	0	0	0.569	0.615
CCR7	HAVCR2	9606.ENSP00000246657	9606.ENSP00000312002	0	0	0	0	0.068	0	0	0.610	0.620
CCR7	ITGA4	9606.ENSP00000246657	9606.ENSP00000380227	0	0	0	0	0.095	0	0	0.608	0.630
CCR7	CD274	9606.ENSP00000246657	9606.ENSP00000370989	0	0	0	0	0.133	0	0	0.650	0.684
CCR7	JAK2	9606.ENSP00000246657	9606.ENSP00000371067	0	0	0	0	0.069	0	0.600	0.245	0.694
CCR7	FCGR3A	9606.ENSP00000246657	9606.ENSP00000356946	0	0	0	0	0.144	0	0	0.684	0.718
CCR7	PF4	9606.ENSP00000246657	9606.ENSP00000296029	0	0	0	0	0.090	0	0.600	0.325	0.733
CCR7	PPBP	9606.ENSP00000246657	9606.ENSP00000296028	0	0	0	0	0.098	0	0.600	0.342	0.741
CCR7	CXCL3	9606.ENSP00000246657	9606.ENSP00000296026	0	0	0	0	0	0	0.600	0.384	0.743
CCR7	IL10	9606.ENSP00000246657	9606.ENSP00000412237	0	0	0	0	0.065	0	0	0.743	0.750
CCR7	CXCL5	9606.ENSP00000246657	9606.ENSP00000296027	0	0	0	0	0.049	0	0.600	0.416	0.758
CCR7	CD2	9606.ENSP00000246657	9606.ENSP00000358490	0	0	0	0	0.549	0	0	0.505	0.767
CCR7	PTPRC	9606.ENSP00000246657	9606.ENSP00000411355	0	0	0	0	0.234	0	0	0.732	0.786
CCR7	ITGAX	9606.ENSP00000246657	9606.ENSP00000454623	0	0	0	0	0.110	0	0	0.797	0.812
CCR7	CTLA4	9606.ENSP00000246657	9606.ENSP00000303939	0	0	0	0	0.119	0	0	0.820	0.835
CCR7	IL7R	9606.ENSP00000246657	9606.ENSP00000306157	0	0	0	0	0.346	0	0	0.804	0.867
CD2	ICAM3	9606.ENSP00000358490	9606.ENSP00000160262	0	0	0	0	0.117	0	0	0.340	0.392
CD2	IL2RB	9606.ENSP00000358490	9606.ENSP00000216223	0	0	0	0	0.563	0	0	0.501	0.772
CD2	ICAM5	9606.ENSP00000358490	9606.ENSP00000221980	0	0	0	0	0	0	0	0.217	0.217
CD2	IL4	9606.ENSP00000358490	9606.ENSP00000231449	0	0	0	0	0.082	0	0	0.564	0.582
CD2	LRP1	9606.ENSP00000358490	9606.ENSP00000243077	0	0	0	0	0	0	0	0.169	0.170
CD2	IRF1	9606.ENSP00000358490	9606.ENSP00000245414	0	0	0	0	0.127	0	0	0.180	0.253
CD2	IL12RB2	9606.ENSP00000358490	9606.ENSP00000262345	0	0	0	0	0	0	0	0.181	0.181
CD2	IL18RAP	9606.ENSP00000358490	9606.ENSP00000264260	0	0	0	0	0.295	0	0	0.092	0.332
CD2	STAT3	9606.ENSP00000358490	9606.ENSP00000264657	0	0	0	0	0	0	0	0.309	0.309
CD2	GPR65	9606.ENSP00000358490	9606.ENSP00000267549	0	0	0	0	0.230	0	0	0.047	0.235
CD2	IRF8	9606.ENSP00000358490	9606.ENSP00000268638	0	0	0	0	0.256	0	0	0.208	0.385
CD2	FCGR2A	9606.ENSP00000358490	9606.ENSP00000271450	0	0	0	0	0.123	0	0	0.415	0.465
CD2	CD226	9606.ENSP00000358490	9606.ENSP00000280200	0	0	0	0	0.120	0	0	0.539	0.578
CD2	SAMSN1	9606.ENSP00000358490	9606.ENSP00000285670	0	0	0	0	0.214	0	0	0.192	0.338
CD2	CXCR5	9606.ENSP00000358490	9606.ENSP00000292174	0	0	0	0	0.076	0	0	0.323	0.347
CD2	CXCR1	9606.ENSP00000358490	9606.ENSP00000295683	0	0	0	0	0.157	0	0	0.181	0.280
CD2	TRAT1	9606.ENSP00000358490	9606.ENSP00000295756	0	0	0	0	0.357	0	0	0.193	0.459
CD2	PPBP	9606.ENSP00000358490	9606.ENSP00000296028	0	0	0	0	0.133	0	0	0.074	0.162
CD2	STAT6	9606.ENSP00000358490	9606.ENSP00000300134	0	0	0	0	0.076	0	0	0.202	0.231
CD2	NOD2	9606.ENSP00000358490	9606.ENSP00000300589	0	0	0	0	0.184	0	0	0.090	0.225
CD2	IL16	9606.ENSP00000358490	9606.ENSP00000302935	0	0	0	0	0.204	0	0	0.150	0.295
CD2	CTLA4	9606.ENSP00000358490	9606.ENSP00000303939	0	0	0	0	0.343	0	0	0.893	0.926
CD2	IL13	9606.ENSP00000358490	9606.ENSP00000304915	0	0	0	0	0	0	0	0.391	0.390
CD2	IL7R	9606.ENSP00000358490	9606.ENSP00000306157	0	0	0	0	0.551	0	0	0.517	0.773
CD2	FOS	9606.ENSP00000358490	9606.ENSP00000306245	0	0	0	0	0	0	0	0.173	0.173
CD2	HAVCR2	9606.ENSP00000358490	9606.ENSP00000312002	0	0	0	0	0.152	0	0	0.325	0.403
CD2	MALT1	9606.ENSP00000358490	9606.ENSP00000319279	0	0	0	0	0	0	0	0.161	0.161
CD2	CXCR2	9606.ENSP00000358490	9606.ENSP00000319635	0	0	0	0	0.088	0	0	0.134	0.176
CD2	IL23R	9606.ENSP00000358490	9606.ENSP00000321345	0	0	0	0	0	0	0	0.209	0.209
CD2	IKZF1	9606.ENSP00000358490	9606.ENSP00000331614	0	0	0	0	0.347	0	0	0.334	0.546
CD2	RPS6KA4	9606.ENSP00000358490	9606.ENSP00000333896	0	0	0	0	0	0	0	0.457	0.457
CD2	TSLP	9606.ENSP00000358490	9606.ENSP00000339804	0	0	0	0	0	0	0	0.166	0.165
CD2	TCF7	9606.ENSP00000358490	9606.ENSP00000340347	0	0	0	0	0.088	0	0	0.203	0.242
CD2	RASAL3	9606.ENSP00000358490	9606.ENSP00000341905	0	0	0	0	0.353	0	0	0.065	0.369
CD2	IKZF3	9606.ENSP00000358490	9606.ENSP00000344544	0	0	0	0	0.162	0	0	0.183	0.286
CD2	TNFRSF14	9606.ENSP00000358490	9606.ENSP00000347948	0	0	0	0	0.152	0	0	0.287	0.369
CD2	IRF5	9606.ENSP00000358490	9606.ENSP00000349770	0	0	0	0	0.078	0	0	0.123	0.156
CD2	PTPN22	9606.ENSP00000358490	9606.ENSP00000352833	0	0	0	0	0.173	0	0	0.202	0.312
CD2	TAGAP	9606.ENSP00000358490	9606.ENSP00000356033	0	0	0	0	0.534	0	0	0.210	0.616
CD2	IL20	9606.ENSP00000358490	9606.ENSP00000356065	0	0	0	0	0	0	0	0.189	0.189
CD2	RGS1	9606.ENSP00000358490	9606.ENSP00000356429	0	0	0	0	0.189	0	0	0.076	0.218
CD2	HECA	9606.ENSP00000358490	9606.ENSP00000356630	0	0	0	0	0.099	0	0	0.184	0.233
CD2	FASLG	9606.ENSP00000358490	9606.ENSP00000356694	0	0	0	0	0.174	0	0	0.414	0.495
CD2	FCGR3A	9606.ENSP00000358490	9606.ENSP00000356946	0	0	0	0	0.337	0	0.900	0.923	0.994
CD2	CD244	9606.ENSP00000358490	9606.ENSP00000357012	0	0	0	0	0.348	0	0	0.524	0.676
CD2	FCRL3	9606.ENSP00000358490	9606.ENSP00000357167	0	0	0	0	0.142	0	0	0.159	0.248
CD2	THEMIS	9606.ENSP00000358490	9606.ENSP00000357231	0	0	0	0	0.186	0	0	0.081	0.220
CD2	ETS1	9606.ENSP00000358490	9606.ENSP00000376436	0	0	0	0	0.084	0	0	0.123	0.162
CD2	MUC1	9606.ENSP00000358490	9606.ENSP00000484824	0	0	0	0	0	0	0	0.165	0.165
CD2	CEBPA	9606.ENSP00000358490	9606.ENSP00000427514	0	0	0	0	0.076	0	0	0.145	0.176
CD2	DENND1B	9606.ENSP00000358490	9606.ENSP00000479816	0	0	0	0	0	0	0	0.183	0.183
CD2	MMP9	9606.ENSP00000358490	9606.ENSP00000361405	0	0	0	0	0.137	0	0	0.099	0.189
CD2	IFI30	9606.ENSP00000358490	9606.ENSP00000384886	0	0	0	0	0.099	0	0	0.141	0.192
CD2	IRF7	9606.ENSP00000358490	9606.ENSP00000380697	0	0	0	0	0.088	0	0	0.174	0.214
CD2	IL18R1	9606.ENSP00000358490	9606.ENSP00000387211	0	0	0	0	0.090	0	0	0.177	0.219
CD2	TNFSF14	9606.ENSP00000358490	9606.ENSP00000469049	0	0	0	0	0.107	0	0	0.166	0.224
CD2	TRAF1	9606.ENSP00000358490	9606.ENSP00000362994	0	0	0	0	0.135	0	0	0.151	0.234
CD2	GRB2	9606.ENSP00000358490	9606.ENSP00000376345	0	0	0	0	0	0	0	0.242	0.241
CD2	SP140	9606.ENSP00000358490	9606.ENSP00000375899	0	0	0	0	0.251	0	0	0	0.250
CD2	PVR	9606.ENSP00000358490	9606.ENSP00000402060	0	0	0	0	0	0	0	0.273	0.273
CD2	JAK2	9606.ENSP00000358490	9606.ENSP00000371067	0	0	0	0	0	0	0	0.292	0.292
CD2	EOMES	9606.ENSP00000358490	9606.ENSP00000388620	0	0	0	0	0.108	0	0	0.261	0.312
CD2	PADI4	9606.ENSP00000358490	9606.ENSP00000364597	0	0	0	0	0.075	0	0	0.292	0.317
CD2	GATA3	9606.ENSP00000358490	9606.ENSP00000368632	0	0	0	0	0	0	0	0.337	0.337
CD2	CD274	9606.ENSP00000358490	9606.ENSP00000370989	0	0	0	0	0	0	0	0.420	0.420
CD2	ITGA4	9606.ENSP00000358490	9606.ENSP00000380227	0	0	0	0	0.132	0	0	0.460	0.511
CD2	IL10	9606.ENSP00000358490	9606.ENSP00000412237	0	0	0	0	0	0	0	0.517	0.517
CD2	IL2RA	9606.ENSP00000358490	9606.ENSP00000369293	0	0	0	0	0.162	0	0	0.563	0.618
CD2	ITGAX	9606.ENSP00000358490	9606.ENSP00000454623	0	0	0	0	0.161	0	0	0.596	0.646
CD2	ITK	9606.ENSP00000358490	9606.ENSP00000398655	0	0	0	0	0.770	0.270	0	0.409	0.892
CD2	SYK	9606.ENSP00000358490	9606.ENSP00000364907	0	0	0	0	0.158	0	0.900	0.367	0.942
CD2	PTPRC	9606.ENSP00000358490	9606.ENSP00000411355	0	0	0	0	0.540	0.462	0	0.969	0.991
CD226	CX3CL1	9606.ENSP00000280200	9606.ENSP00000006053	0	0	0	0	0	0	0	0.171	0.171
CD226	ICAM3	9606.ENSP00000280200	9606.ENSP00000160262	0	0	0	0	0.062	0	0	0.169	0.187
CD226	IL2RB	9606.ENSP00000280200	9606.ENSP00000216223	0	0	0	0	0.106	0	0	0.477	0.513
CD226	ICAM5	9606.ENSP00000280200	9606.ENSP00000221980	0	0	0	0	0	0	0	0.150	0.150
CD226	IL4	9606.ENSP00000280200	9606.ENSP00000231449	0	0	0	0	0	0	0	0.324	0.323
CD226	IRF1	9606.ENSP00000280200	9606.ENSP00000245414	0	0	0	0	0.088	0	0	0.181	0.221
CD226	IL12RB2	9606.ENSP00000280200	9606.ENSP00000262345	0	0	0	0	0.062	0	0	0.218	0.235
CD226	IL18RAP	9606.ENSP00000280200	9606.ENSP00000264260	0	0	0	0	0.092	0	0	0.150	0.195
CD226	IL21	9606.ENSP00000280200	9606.ENSP00000264497	0	0	0	0	0	0	0	0.164	0.164
CD226	KIAA1109	9606.ENSP00000280200	9606.ENSP00000264501	0	0	0	0	0	0	0	0.218	0.218
CD226	STAT3	9606.ENSP00000280200	9606.ENSP00000264657	0	0	0	0	0	0	0	0.267	0.267
CD226	ERBB3	9606.ENSP00000280200	9606.ENSP00000267101	0	0	0	0	0	0	0	0.158	0.158
CD226	GPR65	9606.ENSP00000280200	9606.ENSP00000267549	0	0	0	0	0.158	0	0	0.112	0.221
CD226	IRF8	9606.ENSP00000280200	9606.ENSP00000268638	0	0	0	0	0.089	0	0	0.262	0.299
CD226	FCGR2A	9606.ENSP00000280200	9606.ENSP00000271450	0	0	0	0	0.069	0	0	0.339	0.358
CD226	SCHIP1	9606.ENSP00000280200	9606.ENSP00000404860	0	0	0	0	0	0	0	0.158	0.157
CD226	TCF7	9606.ENSP00000280200	9606.ENSP00000340347	0	0	0	0	0.062	0	0	0.151	0.169
CD226	ETS1	9606.ENSP00000280200	9606.ENSP00000376436	0	0	0	0	0.060	0	0	0.152	0.169
CD226	TNFRSF11A	9606.ENSP00000280200	9606.ENSP00000465500	0	0	0	0	0	0	0	0.177	0.177
CD226	PMEL	9606.ENSP00000280200	9606.ENSP00000402758	0	0	0	0	0	0	0	0.178	0.178
CD226	ORMDL3	9606.ENSP00000280200	9606.ENSP00000377724	0	0	0	0	0	0	0	0.193	0.193
CD226	CXCR2	9606.ENSP00000280200	9606.ENSP00000319635	0	0	0	0	0.077	0	0	0.169	0.200
CD226	KIF21B	9606.ENSP00000280200	9606.ENSP00000411831	0	0	0	0	0	0	0	0.202	0.202
CD226	ITGA4	9606.ENSP00000280200	9606.ENSP00000380227	0	0	0	0	0.060	0	0	0.195	0.210
CD226	MUC1	9606.ENSP00000280200	9606.ENSP00000484824	0	0	0	0	0	0	0	0.213	0.213
CD226	IL23R	9606.ENSP00000280200	9606.ENSP00000321345	0	0	0	0	0.065	0	0	0.194	0.214
CD226	IKZF1	9606.ENSP00000280200	9606.ENSP00000331614	0	0	0	0	0.091	0	0	0.171	0.214
CD226	TNFSF14	9606.ENSP00000280200	9606.ENSP00000469049	0	0	0	0	0.105	0	0	0.161	0.217
CD226	EVI5	9606.ENSP00000280200	9606.ENSP00000359356	0	0	0	0	0	0	0	0.218	0.218
CD226	TAGAP	9606.ENSP00000280200	9606.ENSP00000356033	0	0	0	0	0.116	0	0	0.155	0.221
CD226	RGS1	9606.ENSP00000280200	9606.ENSP00000356429	0	0	0	0	0.070	0	0	0.204	0.228
CD226	GATA3	9606.ENSP00000280200	9606.ENSP00000368632	0	0	0	0	0	0	0	0.235	0.235
CD226	IL18R1	9606.ENSP00000280200	9606.ENSP00000387211	0	0	0	0	0.073	0	0	0.228	0.254
CD226	ITK	9606.ENSP00000280200	9606.ENSP00000398655	0	0	0	0	0.140	0	0	0.169	0.255
CD226	TGFBR1	9606.ENSP00000280200	9606.ENSP00000364133	0	0	0	0	0	0	0	0.255	0.255
CD226	TRAF1	9606.ENSP00000280200	9606.ENSP00000362994	0	0	0	0	0	0	0	0.260	0.260
CD226	IL13	9606.ENSP00000280200	9606.ENSP00000304915	0	0	0	0	0	0	0	0.266	0.266
CD226	CXCR1	9606.ENSP00000280200	9606.ENSP00000295683	0	0	0	0	0.063	0	0	0.261	0.277
CD226	IRF5	9606.ENSP00000280200	9606.ENSP00000349770	0	0	0	0	0	0	0	0.294	0.294
CD226	CXCR5	9606.ENSP00000280200	9606.ENSP00000292174	0	0	0	0	0.062	0	0	0.295	0.311
CD226	SYK	9606.ENSP00000280200	9606.ENSP00000364907	0	0	0	0	0.085	0	0	0.289	0.321
CD226	TNFRSF14	9606.ENSP00000280200	9606.ENSP00000347948	0	0	0	0	0.062	0	0	0.325	0.339
CD226	IKZF3	9606.ENSP00000280200	9606.ENSP00000344544	0	0	0	0	0.174	0	0	0.235	0.341
CD226	ITGAX	9606.ENSP00000280200	9606.ENSP00000454623	0	0	0	0	0.123	0	0	0.310	0.368
CD226	FCRL3	9606.ENSP00000280200	9606.ENSP00000357167	0	0	0	0	0.076	0	0	0.388	0.410
CD226	EOMES	9606.ENSP00000280200	9606.ENSP00000388620	0	0	0	0	0	0	0	0.431	0.431
CD226	PTPN22	9606.ENSP00000280200	9606.ENSP00000352833	0	0	0	0	0.100	0	0	0.417	0.452
CD226	PTPRC	9606.ENSP00000280200	9606.ENSP00000411355	0	0	0	0	0.131	0	0	0.413	0.468
CD226	IL7R	9606.ENSP00000280200	9606.ENSP00000306157	0	0	0	0	0.084	0	0	0.459	0.483
CD226	IL10	9606.ENSP00000280200	9606.ENSP00000412237	0	0	0	0	0.076	0	0	0.465	0.484
CD226	FASLG	9606.ENSP00000280200	9606.ENSP00000356694	0	0	0	0	0.082	0	0	0.469	0.491
CD226	DOK6	9606.ENSP00000280200	9606.ENSP00000372160	0	0	0	0	0	0	0	0.495	0.495
CD226	IL2RA	9606.ENSP00000280200	9606.ENSP00000369293	0	0	0	0	0.105	0	0	0.460	0.496
CD226	CD274	9606.ENSP00000280200	9606.ENSP00000370989	0	0	0	0	0.052	0	0	0.550	0.555
CD226	HAVCR2	9606.ENSP00000280200	9606.ENSP00000312002	0	0	0	0	0.088	0	0	0.560	0.582
CD226	CTLA4	9606.ENSP00000280200	9606.ENSP00000303939	0	0	0	0	0.081	0	0	0.600	0.616
CD226	GRB2	9606.ENSP00000280200	9606.ENSP00000376345	0	0	0	0	0	0	0	0.687	0.687
CD226	FCGR3A	9606.ENSP00000280200	9606.ENSP00000356946	0	0	0	0	0.062	0	0	0.685	0.691
CD226	CD244	9606.ENSP00000280200	9606.ENSP00000357012	0	0	0	0	0.117	0	0	0.745	0.765
CD226	PVR	9606.ENSP00000280200	9606.ENSP00000402060	0	0	0	0	0	0.884	0.800	0.990	0.999
CD244	ICAM3	9606.ENSP00000357012	9606.ENSP00000160262	0	0	0	0	0.138	0	0	0.077	0.170
CD244	SLC22A4	9606.ENSP00000357012	9606.ENSP00000200652	0	0	0	0	0	0	0	0.324	0.323
CD244	IL2RB	9606.ENSP00000357012	9606.ENSP00000216223	0	0	0	0	0.173	0	0	0.516	0.583
CD244	IL4	9606.ENSP00000357012	9606.ENSP00000231449	0	0	0	0	0	0	0	0.289	0.288
CD244	IRF1	9606.ENSP00000357012	9606.ENSP00000245414	0	0	0	0	0.131	0	0	0.101	0.185
CD244	DHX58	9606.ENSP00000357012	9606.ENSP00000251642	0	0	0	0	0.089	0	0	0.197	0.237
CD244	IL12RB2	9606.ENSP00000357012	9606.ENSP00000262345	0	0	0	0	0.065	0	0	0.211	0.231
CD244	IL18RAP	9606.ENSP00000357012	9606.ENSP00000264260	0	0	0	0	0.320	0	0	0.168	0.411
CD244	KIAA1109	9606.ENSP00000357012	9606.ENSP00000264501	0	0	0	0	0	0	0	0.262	0.262
CD244	STAT3	9606.ENSP00000357012	9606.ENSP00000264657	0	0	0	0	0	0	0	0.181	0.181
CD244	GPR65	9606.ENSP00000357012	9606.ENSP00000267549	0	0	0	0	0.182	0	0	0	0.181
CD244	IRF8	9606.ENSP00000357012	9606.ENSP00000268638	0	0	0	0	0.352	0	0	0.150	0.426
