"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"URL"	"Chip"	"Population"	"Collection"	"Retrieval_date"	"Public"	"Notes"	"Trait"
"ph780_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph780"	"Hypothermia/Chills (UKBB)"	"OTH"	420274	302	420576	"https://www.dropbox.com/s/0k4mqgizc20rpit/phecode-780-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph780_PanUKBB_PanUKBBR1_1"
"ph781_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph781"	"Symptoms involving nervous and musculoskeletal systems (UKBB)"	"OTH"	426604	10437	437041	"https://www.dropbox.com/s/ityj98lnnyrxtzo/phecode-781-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph781_PanUKBB_PanUKBBR1_1"
"ph782_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph782"	"Symptoms involving skin and other integumentary tissue (UKBB)"	"OTH"	417712	168	417880	"https://www.dropbox.com/s/b3ccutz4yedcjmo/phecode-782-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph782_PanUKBB_PanUKBBR1_1"
"ph782.3_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph782.3"	"Edema (UKBB)"	"OTH"	417712	2809	420521	"https://www.dropbox.com/s/8rp8tw8o4zjg57g/phecode-782.3-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph782.3_PanUKBB_PanUKBBR1_1"
"ph782.6_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph782.6"	"Pallor and flushing (UKBB)"	"OTH"	417712	251	417963	"https://www.dropbox.com/s/6bv01b523i8ydn5/phecode-782.6-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph782.6_PanUKBB_PanUKBBR1_1"
"ph783_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph783"	"Fever of unknown origin (UKBB)"	"OTH"	430683	5971	436654	"https://www.dropbox.com/s/kk20wl0u617qqmm/phecode-783-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph783_PanUKBB_PanUKBBR1_1"
"ph785_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph785"	"Abdominal pain (UKBB)"	"OTH"	391136	55135	446271	"https://www.dropbox.com/s/f2mbf7yuydp24eq/phecode-785-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,AMR,CSA,EAS,EUR,MID)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph785_PanUKBB_PanUKBBR1_1"
"ph788_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph788"	"Syncope and collapse (UKBB)"	"OTH"	425878	12861	438739	"https://www.dropbox.com/s/ca1ahda77g2cu96/phecode-788-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,CSA,EUR,MID)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph788_PanUKBB_PanUKBBR1_1"
"ph789_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph789"	"Nausea and vomiting (UKBB)"	"OTH"	425187	16668	441855	"https://www.dropbox.com/s/s7l0458s6ew39ul/phecode-789-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,CSA,EAS,EUR,MID)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph789_PanUKBB_PanUKBBR1_1"
"ph790_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph790"	"Nonspecific findings on examination of blood (UKBB)"	"OTH"	411762	271	412033	"https://www.dropbox.com/s/khoyzqgbkx9xnig/phecode-790-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph790_PanUKBB_PanUKBBR1_1"
"ph790.6_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph790.6"	"Other abnormal blood chemistry (UKBB)"	"OTH"	426928	9641	436569	"https://www.dropbox.com/s/xyj9s4q1a8tvy2g/phecode-790.6-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph790.6_PanUKBB_PanUKBBR1_1"
"ph791_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph791"	"Gangrene (UKBB)"	"OTH"	419740	918	420658	"https://www.dropbox.com/s/poy7g16o2hv7umw/phecode-791-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph791_PanUKBB_PanUKBBR1_1"
"IBD_Duerr_17068223_1-hc.tsv.gz"	"Duerr"	2006	17068223	"IBD"	"Inflammatory Bowel Disease"	"IMD"	995	968	1963	"https://atlas.ctglab.nl/traitDB/1055"	"Illumina HumanHap300 BeadChip"	"European"	NA	2019-10-25T00:00:00Z	"Y"	"hg19/37. Jewish CD patients vs non-Jewish controls"	"IBD_Duerr_17068223_1"
"CHRONSMALL_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"CHRONSMALL"	"Crohn's disease of small interstine (FinnGen)"	"IMD"	210300	968	211268	"***REMOVED***finngen_R5_CHRONSMALL.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"CHRONSMALL_FinnGen_FinnGenR5_1"
"ph793_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph793"	"Nonspecific abnormal findings on radiological and other examination of musculoskeletal system (UKBB)"	"OTH"	419608	207	419815	"https://www.dropbox.com/s/wylr9115vh16o4b/phecode-793-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph793_PanUKBB_PanUKBBR1_1"
"ph793.2_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph793.2"	"Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc) (UKBB)"	"OTH"	419608	875	420483	"https://www.dropbox.com/s/xzgnli1a9w8ldqi/phecode-793.2-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph793.2_PanUKBB_PanUKBBR1_1"
"E4_DM1REN_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"E4_DM1REN"	"Type 1 diabetes with renal complications (FinnGen)"	"IMD"	183185	963	184148	"***REMOVED***finngen_R5_E4_DM1REN.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"E4_DM1REN_FinnGen_FinnGenR5_1"
"ph797_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph797"	"Shock (UKBB)"	"OTH"	420328	236	420564	"https://www.dropbox.com/s/jzcsi4w0xm7mmy2/phecode-797-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph797_PanUKBB_PanUKBBR1_1"
"ph797.1_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph797.1"	"Cardiogenic shock (UKBB)"	"OTH"	420328	157	420485	"https://www.dropbox.com/s/2ofhqdkhdauvagd/phecode-797.1-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph797.1_PanUKBB_PanUKBBR1_1"
"ph798_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph798"	"Malaise and fatigue (UKBB)"	"OTH"	431576	4946	436522	"https://www.dropbox.com/s/risxczdfzyfc3p0/phecode-798-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph798_PanUKBB_PanUKBBR1_1"
"ph798.1_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph798.1"	"Chronic fatigue syndrome (UKBB)"	"OTH"	416233	831	417064	"https://www.dropbox.com/s/8e71zyqybnwarew/phecode-798.1-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph798.1_PanUKBB_PanUKBBR1_1"
"AUTOIMMUNE_HYPERTHYROIDISM_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"AUTOIMMUNE_HYPERTHYROIDISM"	"Autoimmune hyperthyroidism (FinnGen)"	"IMD"	172976	962	173938	"***REMOVED***finngen_R5_AUTOIMMUNE_HYPERTHYROIDISM.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"AUTOIMMUNE_HYPERTHYROIDISM_FinnGen_FinnGenR5_1"
"ph800_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph800"	"Fracture of lower limb (UKBB)"	"OTH"	403617	9218	412835	"https://www.dropbox.com/s/gr7ale2vhkd4nfz/phecode-800-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph800_PanUKBB_PanUKBBR1_1"
"20002_1633_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1633"	"Fracture Upper Arm / Humerus / Elbow (UKBB)"	"OTH"	360377	764	361141	"https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/20002_1633.gwas.imputed_v3.both_sexes.tsv.bgz"	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	2020-05-10T00:00:00Z	"Y"	"These are UKBB files. Since they're many and big, I filtered then by the 300k SNP manifest. Thus files in 02-Processed/ are not complete files"	"20002_1633_Neale_UKBB_1"
"ph800.1_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph800.1"	"Fracture of neck of femur (UKBB)"	"OTH"	395047	2127	397174	"https://www.dropbox.com/s/h9j7fjyj16cjrwg/phecode-800.1-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph800.1_PanUKBB_PanUKBBR1_1"
"ph800.2_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph800.2"	"Fracture of unspecified part of femur (UKBB)"	"OTH"	395047	3267	398314	"https://www.dropbox.com/s/eqftz41a090oh9j/phecode-800.2-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph800.2_PanUKBB_PanUKBBR1_1"
"ph800.3_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph800.3"	"Fracture of tibia and fibula (UKBB)"	"OTH"	395047	2764	397811	"https://www.dropbox.com/s/ip5dc35zdeywa84/phecode-800.3-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph800.3_PanUKBB_PanUKBBR1_1"
"ph800.4_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph800.4"	"Fracture of patella (UKBB)"	"OTH"	395047	516	395563	"https://www.dropbox.com/s/f93v56ptzsyvb6i/phecode-800.4-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph800.4_PanUKBB_PanUKBBR1_1"
"ph801_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph801"	"Fracture of ankle and foot (UKBB)"	"OTH"	395047	2865	397912	"https://www.dropbox.com/s/awq4pjc8sng2fca/phecode-801-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph801_PanUKBB_PanUKBBR1_1"
"ph801.1_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph801.1"	"Fracture of foot (UKBB)"	"OTH"	395047	144	395191	"https://www.dropbox.com/s/8fdjxggxuaz2czs/phecode-801.1-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph801.1_PanUKBB_PanUKBBR1_1"
"ph802_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph802"	"Fracture of pelvis (UKBB)"	"OTH"	395047	1023	396070	"https://www.dropbox.com/s/vayjx0dytqnvsol/phecode-802-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph802_PanUKBB_PanUKBBR1_1"
"ph803_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph803"	"Fracture of upper limb (UKBB)"	"OTH"	403617	12670	416287	"https://www.dropbox.com/s/cvpew9mrr23dgxw/phecode-803-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph803_PanUKBB_PanUKBBR1_1"
"ph803.1_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph803.1"	"Fracture of humerus (UKBB)"	"OTH"	395047	2371	397418	"https://www.dropbox.com/s/zh6prdlktf8e5wc/phecode-803.1-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph803.1_PanUKBB_PanUKBBR1_1"
"ph803.2_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph803.2"	"Fracture of radius and ulna (UKBB)"	"OTH"	403617	8289	411906	"https://www.dropbox.com/s/gl3d6l5889lexd8/phecode-803.2-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph803.2_PanUKBB_PanUKBBR1_1"
"ph803.3_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph803.3"	"Fracture of clavicle or scapula (UKBB)"	"OTH"	395047	2341	397388	"https://www.dropbox.com/s/m5vb9f0jmx8n3tj/phecode-803.3-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph803.3_PanUKBB_PanUKBBR1_1"
"ph804_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph804"	"Fracture of hand or wrist (UKBB)"	"OTH"	403617	4496	408113	"https://www.dropbox.com/s/6u3fs98nyczo4al/phecode-804-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph804_PanUKBB_PanUKBBR1_1"
"ph805_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph805"	"Fracture of vertebral column without mention of spinal cord injury (UKBB)"	"OTH"	395047	2398	397445	"https://www.dropbox.com/s/qv5w9uugjwydc83/phecode-805-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph805_PanUKBB_PanUKBBR1_1"
"ph807_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph807"	"Fracture of ribs (UKBB)"	"OTH"	395047	769	395816	"https://www.dropbox.com/s/3lunapw3pi0y1ig/phecode-807-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph807_PanUKBB_PanUKBBR1_1"
"ph809_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph809"	"Fracture of unspecified bones (UKBB)"	"OTH"	395047	536	395583	"https://www.dropbox.com/s/01xste8u2zqyb5g/phecode-809-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph809_PanUKBB_PanUKBBR1_1"
"ph817_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph817"	"Concussion (UKBB)"	"OTH"	415565	346	415911	"https://www.dropbox.com/s/qe7rdr2accgql2p/phecode-817-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph817_PanUKBB_PanUKBBR1_1"
"ph818_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph818"	"Intracranial hemorrhage (injury) (UKBB)"	"OTH"	415565	924	416489	"https://www.dropbox.com/s/0exylxgd8iy43vu/phecode-818-both_sexes.tsv.bgz?dl=0"	NA	"European (EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph818_PanUKBB_PanUKBBR1_1"
"ph819_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph819"	"Skull and face fracture and other intercranial injury (UKBB)"	"OTH"	424357	5568	429925	"https://www.dropbox.com/s/je9i11xky3ghc3u/phecode-819-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph819_PanUKBB_PanUKBBR1_1"
"ph830_PanUKBB_PanUKBBR1_1-hg38.tsv.gz"	"PanUKBB"	2020	"PanUKBBR1"	"ph830"	"Dislocation (UKBB)"	"OTH"	412116	6194	418310	"https://www.dropbox.com/s/phyqezex22u9eue/phecode-830-both_sexes.tsv.bgz?dl=0"	NA	"Trans-ethnic (AFR,CSA,EUR)"	"PanUKBB"	2020-06-18T00:00:00Z	"Y"	"PanUKBB R1 release. Filtered by 300k SNP manifest"	"ph830_PanUKBB_PanUKBBR1_1"
"SCZ_Pardiñas_29483656_1-hg38.tsv.gz"	"Pardiñas"	2018	29483656	"SCZ"	"Schizophrenia"	"PSD"	64643	40675	105318	"https://atlas.ctglab.nl/traitDB/3982"	NA	"European"	NA	2019-11-01T00:00:00Z	"Y"	"hg19"	"SCZ_Pardiñas_29483656_1"
"INS_Kubo_BBJ_1-hg38.tsv.gz"	"Kubo"	2020	"BBJ"	"INS"	"Idiopathic Nephrotic Syndrome"	"IMD"	211496	957	212453	"https://humandbs.biosciencedbc.jp/files/hum0014/hum0014.v17.NS.v1.zip"	"HumanOmniExpress / HumanExome / OmniExpressExome BeadChip kit"	"East Asian (Japanese)"	"Biobank Japan"	2020-03-09T00:00:00Z	"Y"	"No publication associated, but belong to Tailor-made Medical Treatment Program from Biobank Japan. In https://humandbs.biosciencedbc.jp/en/hum0014-v18#41diseases, reference associated says In submission, with no doi associated, so I use BBJ 2020 to name them. UPDATE ON 2020/08/27 I revisited the website an they provide a link to the publication (https://www.nature.com/articles/s41588-020-0640-3), which seems to match Ishigaki preprint (doi:10.1101/795948). Judging by the sample size, I think it's the same study on the same Biobank Japan samples. Given that there are some new versions on BBJ website (see link at URL), it may be worth revisiting in the future to enlarge/update our datasets."	"INS_Kubo_BBJ_1"
"THYROIDITIS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"THYROIDITIS"	"Thyroiditis (FinnGen)"	"IMD"	213693	956	214649	"***REMOVED***finngen_R5_THYROIDITIS.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"THYROIDITIS_FinnGen_FinnGenR5_1"
"BPD_PGCBDWG_21926972_1-hg38.tsv.gz"	"PGCBDWG"	2011	21926972	"BPD"	"Bipolar Disorder"	"PSD"	9250	7481	16731	"https://atlas.ctglab.nl/traitDB/5"	NA	"European"	NA	2019-10-24T00:00:00Z	"Y"	"hg18. Note: Terms for data sharing apply. See https://www.med.unc.edu/pgc/results-and-downloads/"	"BPD_PGCBDWG_21926972_1"
"K11_KELACROHN_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"K11_KELACROHN"	"Crohn's disease patients in KELA-register (KELA code 209, or 208 with ICD K50) (FinnGen)"	"IMD"	217852	940	218792	"***REMOVED***finngen_R5_K11_KELACROHN.gz"	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	2021-05-19T00:00:00Z	"Y"	"Filtered by the 300k SNPs manifest to save space"	"K11_KELACROHN_FinnGen_FinnGenR5_1"
"AST_Myers_24824216_5-hg38.tsv.gz"	"Myers"	2014	24824216	"AST"	"Asthma"	"IMD"	792	926	1718	"https://atlas.ctglab.nl/traitDB/1195"	NA	"Latin American (Latino)"	NA	2019-10-25T00:00:00Z	"Y"	"Males. Pooled controls"	"AST_Myers_24824216_5"
"bNGF_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"bNGF"	"Beta nerve growth factor (bNGF) levels"	"BMK"	4353	0	4353	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"bNGF_Reales_up_1"
"EOT1_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"EOT1"	"C-C motif chemokine 11 (CCL11, Eotaxin-1) levels"	"BMK"	9024	0	9024	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"EOT1_Reales_up_1"
"GROA_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"GROA"	"C-X-C motif chemokine, Growth regulated oncogene-α (CXCL1, GROa) levels"	"BMK"	4441	0	4441	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"GROA_Reales_up_1"
"HGF_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"HGF"	"Hepatocyte growth factor (HGF, SF) levels"	"BMK"	9216	0	9216	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"HGF_Reales_up_1"
"IFNG_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"IFNG"	"Interferon-gamma (IFNg) levels"	"BMK"	8067	0	8067	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"IFNG_Reales_up_1"
"IL10_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"IL10"	"Interleukin-10 (IL10, CSIF) levels"	"BMK"	4555	0	4555	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"IL10_Reales_up_1"
"IL12_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"IL12"	"Interleukin-12 (IL-12) levels"	"BMK"	9240	0	9240	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"IL12_Reales_up_1"
"IL13_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"IL13"	"Interleukin-13 (IL13) levels"	"BMK"	3623	0	3623	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"IL13_Reales_up_1"
"IL17_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"IL17"	"Interleukin-17 (IL17) levels"	"BMK"	8414	0	8414	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"IL17_Reales_up_1"
"IL18_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"IL18"	"Interleukin-18 (IL18) levels"	"BMK"	4572	0	4572	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"IL18_Reales_up_1"
"IL4_Reales_up_1-hg38.tsv.gz"	"Reales"	2020	"up"	"IL4"	"Interleukin-4 (IL4) levels"	"BMK"	8312	0	8312	"-"	NA	"European (Finnish + Swedish)"	NA	NA	NA	NA	"IL4_Reales_up_1"
