Trait	PC	Delta	Var.Delta	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Population	Label	FDR.PC	stars
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC9	-1.86296937369065e-05	1.79138822514392e-05	0.996488040355163	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	Ankylosing spondylitis	0.996488040355163	""
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC10	0.0115460458556813	2.21942769977311e-05	0.0142528167113193	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	Ankylosing spondylitis	0.102793041736182	""
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC11	0.0112274243113319	1.75872685139693e-05	0.00742401368163259	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	Ankylosing spondylitis	0.0692907943619042	""
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC12	-0.00323008329932087	1.75647675117132e-05	0.440877238380708	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	Ankylosing spondylitis	0.606524755691379	""
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC13	0.018253628932427	1.87882387106692e-05	2.54014287324209e-05	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	Ankylosing spondylitis	8.45530075288975e-05	●
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC1	0.0223573195017818	0.000187593286216212	0.102607513572034	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.206954137543594	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC2	-0.0216514953186945	0.000193589093763563	0.119675839453029	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.388898788969105	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC3	-0.0446254530851849	0.000182303479266334	0.000949410855756869	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.00322799690957335	●
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC4	-0.0303014957606422	0.000172848413045259	0.0211783351464442	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.104442671120661	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC5	0.0287524349602419	0.000166542805935341	0.0258817108367951	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.0899247763380618	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC6	-4.16819764443742e-05	0.000163173720504543	0.997396470597604	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.997396470597604	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC7	0.0181591194428041	0.000156159690474767	0.146182232563993	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.448920920648133	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC8	0.00138574258704648	0.000178612375511538	0.917417273336243	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.952206414459133	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC9	-0.0216193913854761	0.000171683134195682	0.0989462750676321	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.341866123129058	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC10	-0.00882381681060903	0.000215651579407696	0.547926907516993	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.894254088010644	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC11	-0.00405755244087563	0.000171792995538871	0.756886591427209	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.92855159154472	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC12	-0.0223841539832221	0.000171339464442627	0.0872543171927534	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.188786613562503	""
M13_PALINDROMIC_FinnGen_FinnGenR7_1	PC13	0.0268235384974794	0.000182179296895715	0.0468875779628846	FinnGen	M13_PALINDROMIC	Palindromic rheumatism (FinnGen)	IMD	European (Finnish)	Palindromic rheumatism	0.0889182753399724	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC1	0.0121941533523615	1.75503651395702e-05	0.00360534020958251	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.0112166139853678	○
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC2	0.00338450200376559	1.77060863876889e-05	0.42120725162007	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.768178742418212	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC3	-0.0104513013880521	1.67057795013916e-05	0.0105568011063485	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.0277626371636568	○
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC4	-0.000491750555086263	1.60886419606359e-05	0.902425040351575	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.986412647084448	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC5	0.000286883862184967	1.51678652810331e-05	0.941279284738301	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.98256346389349	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC6	-0.00693137853937377	1.48975873044569e-05	0.0725239094757467	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.276171047283643	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC7	0.00112483832789837	1.4353083674411e-05	0.766539045836882	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.904305001097236	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC8	-8.23344694792939e-05	1.63399041283845e-05	0.98374949085764	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.989988916803883	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC9	-0.00420829665577461	1.59080500454736e-05	0.291374870689224	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.654219049283352	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC10	0.00527156296914761	1.97073080524134e-05	0.235038942231426	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.598280943861812	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC11	-0.00363984270953123	1.57883944202934e-05	0.359646806082145	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.669093405017026	""
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC12	-0.010376281095426	1.58151409659077e-05	0.0090757649122844	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.029589480124982	○
M13_POLYMYALGIA_FinnGen_FinnGenR7_1	PC13	0.0120644852495622	1.67448031340787e-05	0.00319547159997683	FinnGen	M13_POLYMYALGIA	Polymyalgia rheumatica (FinnGen)	IMD	European (Finnish)	Polymyalgia rheumatica	0.0078810594900983	●
M13_RHEUMA_FinnGen_FinnGenR7_1	PC1	0.0257098709747092	4.71701482390944e-06	2.49278519863353e-32	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	2.63681278788791e-31	●
M13_RHEUMA_FinnGen_FinnGenR7_1	PC2	0.00801460376409072	4.80689013815921e-06	0.000256654514276666	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	0.00207063642026598	●
M13_RHEUMA_FinnGen_FinnGenR7_1	PC3	-0.0214719886968717	4.55369753533528e-06	8.12168514925414e-24	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	8.78618666146584e-23	●
M13_RHEUMA_FinnGen_FinnGenR7_1	PC4	-0.00627122367497699	4.35108157635996e-06	0.0026431936885248	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	0.0224671463524608	○
M13_RHEUMA_FinnGen_FinnGenR7_1	PC5	-0.00464521821484769	4.14405619847192e-06	0.0224962707109063	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	0.0793201841362326	""
M13_RHEUMA_FinnGen_FinnGenR7_1	PC6	0.00114723774239944	4.07661349212541e-06	0.569897014666505	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	0.795516067393714	""
M13_RHEUMA_FinnGen_FinnGenR7_1	PC7	-0.0032233696378961	3.9185509872579e-06	0.103451009945488	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	0.381992558544367	""
M13_RHEUMA_FinnGen_FinnGenR7_1	PC8	-0.012016636741882	4.4495991494517e-06	1.22156668482645e-08	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	1.76201739993149e-07	●
M13_RHEUMA_FinnGen_FinnGenR7_1	PC9	-0.0255962413473293	4.31378971641685e-06	6.73908139856931e-35	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	4.00975343214874e-33	●
M13_RHEUMA_FinnGen_FinnGenR7_1	PC10	0.00164702069974482	5.39907123650624e-06	0.478432573179186	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	0.840346512299973	""
M13_RHEUMA_FinnGen_FinnGenR7_1	PC11	0.00208718743929311	4.31073041789185e-06	0.314763181397153	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	0.635231830524772	""
M13_RHEUMA_FinnGen_FinnGenR7_1	PC12	-0.0213114561204165	4.31454568885802e-06	1.06753027547882e-24	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	2.67444426909431e-23	●
M13_RHEUMA_FinnGen_FinnGenR7_1	PC13	0.0224615037045243	4.57367201640223e-06	8.38289447632517e-26	FinnGen	M13_RHEUMA	Rheumatoid arthritis (FinnGen)	IMD	European (Finnish)	Rheumatoid arthritis	8.86723949051285e-25	●
M13_SLE_FinnGen_FinnGenR7_1	PC1	0.0395124307231479	5.08382296260678e-05	2.99646864895814e-08	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	1.55034682272182e-07	●
M13_SLE_FinnGen_FinnGenR7_1	PC2	0.0508789192602005	5.02164067867188e-05	6.97905625806922e-13	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	2.55540829141611e-11	●
M13_SLE_FinnGen_FinnGenR7_1	PC3	-0.0386365221842422	4.86596433504135e-05	3.04598148802733e-08	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	1.6290867284281e-07	●
M13_SLE_FinnGen_FinnGenR7_1	PC4	0.0171181010479137	4.74334712523182e-05	0.0129370909888736	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.0753388341958101	""
M13_SLE_FinnGen_FinnGenR7_1	PC5	-0.0105534818539911	4.49418062971812e-05	0.11543234138969	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.287674316761741	""
M13_SLE_FinnGen_FinnGenR7_1	PC6	-0.00465751580844833	4.43527575906526e-05	0.484333885284757	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.740920660168392	""
M13_SLE_FinnGen_FinnGenR7_1	PC7	-0.00458761492805864	4.26997308293167e-05	0.482641586108865	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.776139847931824	""
M13_SLE_FinnGen_FinnGenR7_1	PC8	-0.0187068845903799	4.67797212912761e-05	0.00623619930494576	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.0262692997270282	○
M13_SLE_FinnGen_FinnGenR7_1	PC9	0.00258570881001042	4.70624743856885e-05	0.706237537910826	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.916335901515567	""
M13_SLE_FinnGen_FinnGenR7_1	PC10	0.00419819857860032	5.8643923407764e-05	0.58354380354487	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.894254088010644	""
M13_SLE_FinnGen_FinnGenR7_1	PC11	0.00437465143287214	4.69732422625051e-05	0.523284781340492	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.779415281871072	""
M13_SLE_FinnGen_FinnGenR7_1	PC12	-0.0260786835214401	4.71439508334977e-05	0.000145777195770902	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.000770999390966104	●
M13_SLE_FinnGen_FinnGenR7_1	PC13	0.0224991998074232	4.95867428028726e-05	0.00139783016628302	FinnGen	M13_SLE	Systemic lupus erythematosus (FinnGen)	IMD	European (Finnish)	Systemic lupus erythematosus	0.00369648421750399	●
M13_WEGENER_FinnGen_FinnGenR7_1	PC1	0.0104881894778562	0.000125194288307134	0.348571356059402	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.53000369740281	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC2	0.0142934498315047	0.000125107716858706	0.201286615740593	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.533437219038741	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC3	-0.0393016545413483	0.000118286030536687	0.000301935767156286	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.00109711011577399	●
M13_WEGENER_FinnGen_FinnGenR7_1	PC4	-0.0290711100057993	0.000114486358242636	0.00658827024479732	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.0482659284971632	○
M13_WEGENER_FinnGen_FinnGenR7_1	PC5	0.00438733073973599	0.000106841669435812	0.671235165311243	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.854299301305218	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC6	-0.00748654326254455	0.000105420334529234	0.465907588048716	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.739857489429871	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC7	0.00815833531567517	0.00010154287949176	0.418163340541242	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.734486162721886	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC8	-0.0210698449302233	0.00011527803041026	0.0497156540419569	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.130743929966693	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC9	-0.0079712444485855	0.0001127721282806	0.452876067127718	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.778227465533552	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC10	-0.0176026721030979	0.000138755679928225	0.135083366209291	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.446525571636268	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC11	0.00842901693675143	0.000110530462132866	0.422700828376943	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.724393942947819	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC12	-0.00783222874581243	0.000110542840605218	0.456309280379991	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.615306565044974	""
M13_WEGENER_FinnGen_FinnGenR7_1	PC13	0.0158124657117764	0.000118471622116461	0.14629174330623	FinnGen	M13_WEGENER	Wegener granulomatosis (FinnGen)	IMD	European (Finnish)	Wegener granulomatosis	0.230039316154848	""
MYGEO_Renton_25643325_1	PC1	0.0488288613329739	0.000241507356426361	0.00167776335491965	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.00554593997876218	●
MYGEO_Renton_25643325_1	PC2	0.0134306850069216	0.000222373671034039	0.367773969597106	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.720443791087977	""
MYGEO_Renton_25643325_1	PC3	-0.041664333307802	0.000210454049857994	0.00407871380134704	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.0122350457182215	○
MYGEO_Renton_25643325_1	PC4	0.00907826136955773	0.000221863509629938	0.542206061374515	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.84504801119122	""
MYGEO_Renton_25643325_1	PC5	-0.0389087598876134	0.000189519566177726	0.0047087126818541	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.0215514157361784	○
MYGEO_Renton_25643325_1	PC6	-0.00804728566514252	0.000187549559398066	0.55679208419118	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.784306363490811	""
MYGEO_Renton_25643325_1	PC7	-0.0131637258805435	0.000180708660824034	0.327461184837608	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.644097206540089	""
MYGEO_Renton_25643325_1	PC8	-0.0434862244157632	0.000207389926998984	0.00253059593416799	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.0121673097440804	○
MYGEO_Renton_25643325_1	PC9	-0.0275456290190406	0.0002097052736886	0.0571496832870133	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.238624993373845	""
MYGEO_Renton_25643325_1	PC10	-0.0122577057399004	0.000252659544407121	0.440615423154572	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.803574488205273	""
MYGEO_Renton_25643325_1	PC11	0.0296871943055506	0.000188566314354263	0.0306253104303661	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.172448842614754	""
MYGEO_Renton_25643325_1	PC12	-0.0390634821294739	0.000192633834845679	0.00488498133139106	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.0172240823240159	○
MYGEO_Renton_25643325_1	PC13	0.0249602416588528	0.000212334132914529	0.0867259527249005	Renton	MYGEO	Early-onset Myastenia Gravis	IMD	European (North America)	Early-onset Myastenia Gravis	0.150114739989282	""
MYGLO_Renton_25643325_1	PC1	0.0399028511469314	9.0981947992019e-05	2.87218936782728e-05	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.000126589086952388	●
MYGLO_Renton_25643325_1	PC2	-0.00174002419230052	8.14782117853912e-05	0.847140804578182	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.981116844231666	""
MYGLO_Renton_25643325_1	PC3	-0.045695050995649	7.71926866315861e-05	1.98292765138569e-07	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	9.93551117957461e-07	●
MYGLO_Renton_25643325_1	PC4	0.00196564784565309	8.24628092971684e-05	0.828629590803387	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.973895519067685	""
MYGLO_Renton_25643325_1	PC5	-0.0175856105176197	7.01827231003389e-05	0.03580416152526	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.118352645041832	""
MYGLO_Renton_25643325_1	PC6	-0.0183996850184646	6.9012783081093e-05	0.0267699072780046	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.135558253875853	""
MYGLO_Renton_25643325_1	PC7	-0.0083093200870756	6.6833687717227e-05	0.309435469869242	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.625112070833349	""
MYGLO_Renton_25643325_1	PC8	-0.0197866262968146	7.59721750845021e-05	0.0232016804053677	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.0741208045164767	""
MYGLO_Renton_25643325_1	PC9	-0.019778125839222	7.74009979263667e-05	0.024571058178387	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.11813963326174	""
MYGLO_Renton_25643325_1	PC10	0.00344227046927016	9.33769360015911e-05	0.721671588033787	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.9391836536713	""
MYGLO_Renton_25643325_1	PC11	0.0124465768693755	6.87418830125341e-05	0.13330325212881	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.412028233852685	""
MYGLO_Renton_25643325_1	PC12	-0.0106159375178327	6.92179408841732e-05	0.201957241590823	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.354729324713032	""
MYGLO_Renton_25643325_1	PC13	-0.00614181158276917	7.79908763602242e-05	0.486764629846719	Renton	MYGLO	Late-onset Myastenia Gravis	IMD	European (North America)	Late-onset Myastenia Gravis	0.606544407871828	""
MYG_Chia_35074870_1	PC1	0.0365222844080723	2.95790236732381e-05	1.87667794176378e-11	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	1.17539302668363e-10	●
MYG_Chia_35074870_1	PC2	-0.00483165612131375	2.70465834615365e-05	0.352862373149265	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.708702487844093	""
MYG_Chia_35074870_1	PC3	-0.0280566658535115	2.48717814726582e-05	1.8467340983607e-08	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	1.00872827588067e-07	●
MYG_Chia_35074870_1	PC4	-0.00886868630977612	2.66625090391146e-05	0.0858791620739785	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.296021512085029	""
MYG_Chia_35074870_1	PC5	-0.0123405924461786	2.38467668173783e-05	0.0115010980908134	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.0434485927875173	○
MYG_Chia_35074870_1	PC6	-0.0143728402532008	2.32913386924983e-05	0.0029000177630468	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.0233967534781403	○
MYG_Chia_35074870_1	PC7	-0.0080159124326454	2.26697171722497e-05	0.0922657490291116	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.357076396150622	""
MYG_Chia_35074870_1	PC8	-0.0196135869563432	2.26647008976194e-05	3.79109371683123e-05	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.000295829608067486	●
MYG_Chia_35074870_1	PC9	-0.00980335519476925	2.52769626976814e-05	0.0511880631166734	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.215624053482624	""
MYG_Chia_35074870_1	PC10	0.000736024400597115	2.92370592301118e-05	0.891725567587617	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.995058871913097	""
MYG_Chia_35074870_1	PC11	0.00585750570056695	2.3291500682547e-05	0.224859494156987	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.532503080690178	""
MYG_Chia_35074870_1	PC12	-0.0132369962329079	2.20430080677883e-05	0.00481161281554778	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.0170919977626921	○
MYG_Chia_35074870_1	PC13	0.00378380086380454	2.66891295687945e-05	0.463911357878028	Chia	MYG	Myastenia Gravis	IMD	European (US + Italy)	Myastenia Gravis	0.587292038164738	""
MYO_Miller_26291516_1	PC1	0.0319079226582054	4.47786251777652e-05	1.85791221936844e-06	Miller	MYO	Myositis	IMD	European	IIM (Miller)	8.50352131172478e-06	●
MYO_Miller_26291516_1	PC2	0.0174111966521163	4.06040696744185e-05	0.00628752810326759	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.0336276783950042	○
MYO_Miller_26291516_1	PC3	-0.0145717087123855	4.01321392299526e-05	0.0214372736748461	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.0512770968302852	""
MYO_Miller_26291516_1	PC4	0.0041056471835734	4.20808040252597e-05	0.52679465026683	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.841025058916538	""
MYO_Miller_26291516_1	PC5	-0.00535077115897221	3.48908965555394e-05	0.365010808690591	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.620518374774005	""
MYO_Miller_26291516_1	PC6	0.0100044005127104	3.47802342955155e-05	0.0898127008808744	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.324182743645786	""
MYO_Miller_26291516_1	PC7	0.00742351119881208	3.37648684846552e-05	0.201409249891062	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.515434424452395	""
MYO_Miller_26291516_1	PC8	-0.0158826288688629	3.61845912187431e-05	0.00828218540041864	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.0323141004147481	○
MYO_Miller_26291516_1	PC9	-0.0183668980794707	3.86133975416128e-05	0.00311915928337108	Miller	MYO	Myositis	IMD	European	IIM (Miller)	0.0203386276559539	○
