study	quant_method	tissue_label	condition_label	qtl_group	tissue_ontology_id	tissue_ontology_term	sample_size	ftp_path	ftp_paths_credible
Schmiedel_2018	tx	CD8+ T cell	anti-CD3-CD28_4h	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_CD8_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_CD8_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	tx	CD8+ T cell	naive	CD8_T-cell_naive	CL_0000625	CD8-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_CD8_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_CD8_T-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	tx	NK cell	naive	NK-cell_naive	CL_0000623	natural killer cell	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_NK-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_NK-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	tx	Tfh cell	naive	Tfh_memory	CL_0002038	T follicular helper cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_Tfh_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_Tfh_memory.purity_filtered.txt.gz
Schmiedel_2018	tx	Th1 cell	naive	Th1_memory	CL_0000545	T-helper 1 cell	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_Th1_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_Th1_memory.purity_filtered.txt.gz
Schmiedel_2018	tx	Th1-17 cell	naive	Th1-17_memory	CL_0000899	T-helper 17 cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_Th1-17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_Th1-17_memory.purity_filtered.txt.gz
Schmiedel_2018	tx	Th17 cell	naive	Th17_memory	CL_0000899	T-helper 17 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_Th17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_Th17_memory.purity_filtered.txt.gz
Schmiedel_2018	tx	Th2 cell	naive	Th2_memory	CL_0000546	T-helper 2 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_Th2_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_Th2_memory.purity_filtered.txt.gz
Schmiedel_2018	tx	Treg memory	naive	Treg_naive	CL_0002677	naive regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_Treg_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_Treg_memory.purity_filtered.txt.gz
Schmiedel_2018	tx	Treg naive	naive	Treg_memory	CL_0002678	memory regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_Treg_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_Treg_naive.purity_filtered.txt.gz
Schmiedel_2018	tx	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/tx/Schmiedel_2018_tx_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_tx_monocyte_naive.purity_filtered.txt.gz
Schmiedel_2018	txrev	B cell	naive	B-cell_naive	CL_0000236	B cell	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_B-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_B-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	txrev	CD16+ monocyte	naive	monocyte_CD16_naive	CL_0002396	CD14-low, CD16-positive monocyte	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_monocyte_CD16_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_monocyte_CD16_naive.purity_filtered.txt.gz
Schmiedel_2018	txrev	CD4+ T cell	anti-CD3-CD28_4h	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_CD4_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_CD4_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	txrev	CD4+ T cell	naive	CD4_T-cell_naive	CL_0000624	CD4-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_CD4_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_CD4_T-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	txrev	CD8+ T cell	anti-CD3-CD28_4h	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8-positive, alpha-beta T cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_CD8_T-cell_anti-CD3-CD28.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_CD8_T-cell_anti-CD3-CD28.purity_filtered.txt.gz
Schmiedel_2018	txrev	CD8+ T cell	naive	CD8_T-cell_naive	CL_0000625	CD8-positive, alpha-beta T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_CD8_T-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_CD8_T-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	txrev	NK cell	naive	NK-cell_naive	CL_0000623	natural killer cell	90	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_NK-cell_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_NK-cell_naive.purity_filtered.txt.gz
Schmiedel_2018	txrev	Tfh cell	naive	Tfh_memory	CL_0002038	T follicular helper cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_Tfh_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_Tfh_memory.purity_filtered.txt.gz
Schmiedel_2018	txrev	Th1 cell	naive	Th1_memory	CL_0000545	T-helper 1 cell	82	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_Th1_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_Th1_memory.purity_filtered.txt.gz
Schmiedel_2018	txrev	Th1-17 cell	naive	Th1-17_memory	CL_0000899	T-helper 17 cell	88	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_Th1-17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_Th1-17_memory.purity_filtered.txt.gz
Schmiedel_2018	txrev	Th17 cell	naive	Th17_memory	CL_0000899	T-helper 17 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_Th17_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_Th17_memory.purity_filtered.txt.gz
Schmiedel_2018	txrev	Th2 cell	naive	Th2_memory	CL_0000546	T-helper 2 cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_Th2_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_Th2_memory.purity_filtered.txt.gz
Schmiedel_2018	txrev	Treg memory	naive	Treg_naive	CL_0002677	naive regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_Treg_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_Treg_memory.purity_filtered.txt.gz
Schmiedel_2018	txrev	Treg naive	naive	Treg_memory	CL_0002678	memory regulatory T cell	89	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_Treg_memory.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_Treg_naive.purity_filtered.txt.gz
Schmiedel_2018	txrev	monocyte	naive	monocyte_naive	CL_0002057	CD14-positive, CD16-negative classical monocyte	91	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schmiedel_2018/txrev/Schmiedel_2018_txrev_monocyte_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schmiedel_2018_txrev_monocyte_naive.purity_filtered.txt.gz
Schwartzentruber_2018	exon	sensory neuron	naive	sensory_neuron	CL_0000101	sensory neuron	98	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schwartzentruber_2018/exon/Schwartzentruber_2018_exon_sensory_neuron.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schwartzentruber_2018_exon_sensory_neuron.purity_filtered.txt.gz
Schwartzentruber_2018	ge	sensory neuron	naive	sensory_neuron	CL_0000101	sensory neuron	98	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schwartzentruber_2018/ge/Schwartzentruber_2018_ge_sensory_neuron.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schwartzentruber_2018_ge_sensory_neuron.purity_filtered.txt.gz
Schwartzentruber_2018	tx	sensory neuron	naive	sensory_neuron	CL_0000101	sensory neuron	98	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schwartzentruber_2018/tx/Schwartzentruber_2018_tx_sensory_neuron.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schwartzentruber_2018_tx_sensory_neuron.purity_filtered.txt.gz
Schwartzentruber_2018	txrev	sensory neuron	naive	sensory_neuron	CL_0000101	sensory neuron	98	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Schwartzentruber_2018/txrev/Schwartzentruber_2018_txrev_sensory_neuron.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Schwartzentruber_2018_txrev_sensory_neuron.purity_filtered.txt.gz
Steinberg_2020	exon	high grade cartilage	naive	high_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/exon/Steinberg_2020_exon_high_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_exon_high_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	exon	low grade cartilage	naive	low_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/exon/Steinberg_2020_exon_low_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_exon_low_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	exon	synovium	naive	synovium_naive	UBERON_0007616	layer of synovial tissue	72	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/exon/Steinberg_2020_exon_synovium_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_exon_synovium_naive.purity_filtered.txt.gz
Steinberg_2020	ge	high grade cartilage	naive	high_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/ge/Steinberg_2020_ge_high_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_ge_high_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	ge	low grade cartilage	naive	low_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/ge/Steinberg_2020_ge_low_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_ge_low_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	ge	synovium	naive	synovium_naive	UBERON_0007616	layer of synovial tissue	72	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/ge/Steinberg_2020_ge_synovium_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_ge_synovium_naive.purity_filtered.txt.gz
Steinberg_2020	tx	high grade cartilage	naive	high_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/tx/Steinberg_2020_tx_high_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_tx_high_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	tx	low grade cartilage	naive	low_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/tx/Steinberg_2020_tx_low_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_tx_low_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	tx	synovium	naive	synovium_naive	UBERON_0007616	layer of synovial tissue	72	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/tx/Steinberg_2020_tx_synovium_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_tx_synovium_naive.purity_filtered.txt.gz
Steinberg_2020	txrev	high grade cartilage	naive	high_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/txrev/Steinberg_2020_txrev_high_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_txrev_high_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	txrev	low grade cartilage	naive	low_grade_cartilage_naive	UBERON_0002418	cartilage tissue	69	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/txrev/Steinberg_2020_txrev_low_grade_cartilage_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_txrev_low_grade_cartilage_naive.purity_filtered.txt.gz
Steinberg_2020	txrev	synovium	naive	synovium_naive	UBERON_0007616	layer of synovial tissue	72	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Steinberg_2020/txrev/Steinberg_2020_txrev_synovium_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Steinberg_2020_txrev_synovium_naive.purity_filtered.txt.gz
TwinsUK	exon	LCL	naive	LCL	EFO_0005292	lymphoblastoid cell line	418	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/exon/TwinsUK_exon_LCL.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_exon_LCL.purity_filtered.txt.gz
TwinsUK	exon	adipose	naive	fat	UBERON_0001013	adipose tissue	381	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/exon/TwinsUK_exon_fat.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_exon_fat.purity_filtered.txt.gz
TwinsUK	exon	blood	naive	blood	UBERON_0000178	blood	195	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/exon/TwinsUK_exon_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_exon_blood.purity_filtered.txt.gz
TwinsUK	exon	skin	naive	skin	UBERON_0002097	skin of body	370	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/exon/TwinsUK_exon_skin.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_exon_skin.purity_filtered.txt.gz
TwinsUK	ge	LCL	naive	LCL	EFO_0005292	lymphoblastoid cell line	418	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/ge/TwinsUK_ge_LCL.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_ge_LCL.purity_filtered.txt.gz
TwinsUK	ge	adipose	naive	fat	UBERON_0001013	adipose tissue	381	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/ge/TwinsUK_ge_fat.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_ge_fat.purity_filtered.txt.gz
TwinsUK	ge	blood	naive	blood	UBERON_0000178	blood	195	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/ge/TwinsUK_ge_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_ge_blood.purity_filtered.txt.gz
TwinsUK	ge	skin	naive	skin	UBERON_0002097	skin of body	370	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/ge/TwinsUK_ge_skin.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_ge_skin.purity_filtered.txt.gz
TwinsUK	tx	LCL	naive	LCL	EFO_0005292	lymphoblastoid cell line	418	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/tx/TwinsUK_tx_LCL.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_tx_LCL.purity_filtered.txt.gz
TwinsUK	tx	adipose	naive	fat	UBERON_0001013	adipose tissue	381	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/tx/TwinsUK_tx_fat.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_tx_fat.purity_filtered.txt.gz
TwinsUK	tx	blood	naive	blood	UBERON_0000178	blood	195	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/tx/TwinsUK_tx_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_tx_blood.purity_filtered.txt.gz
TwinsUK	tx	skin	naive	skin	UBERON_0002097	skin of body	370	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/tx/TwinsUK_tx_skin.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_tx_skin.purity_filtered.txt.gz
TwinsUK	txrev	LCL	naive	LCL	EFO_0005292	lymphoblastoid cell line	418	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/txrev/TwinsUK_txrev_LCL.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_txrev_LCL.purity_filtered.txt.gz
TwinsUK	txrev	adipose	naive	fat	UBERON_0001013	adipose tissue	381	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/txrev/TwinsUK_txrev_fat.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_txrev_fat.purity_filtered.txt.gz
TwinsUK	txrev	blood	naive	blood	UBERON_0000178	blood	195	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/txrev/TwinsUK_txrev_blood.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_txrev_blood.purity_filtered.txt.gz
TwinsUK	txrev	skin	naive	skin	UBERON_0002097	skin of body	370	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/TwinsUK/txrev/TwinsUK_txrev_skin.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/TwinsUK_txrev_skin.purity_filtered.txt.gz
Young_2019	exon	microglia	naive	microglia_naive	CL_0000129	microglial cell	104	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Young_2019/exon/Young_2019_exon_microglia_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Young_2019_exon_microglia_naive.purity_filtered.txt.gz
Young_2019	ge	microglia	naive	microglia_naive	CL_0000129	microglial cell	104	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Young_2019/ge/Young_2019_ge_microglia_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Young_2019_ge_microglia_naive.purity_filtered.txt.gz
Young_2019	tx	microglia	naive	microglia_naive	CL_0000129	microglial cell	104	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Young_2019/tx/Young_2019_tx_microglia_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Young_2019_tx_microglia_naive.purity_filtered.txt.gz
Young_2019	txrev	microglia	naive	microglia_naive	CL_0000129	microglial cell	104	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/Young_2019/txrev/Young_2019_txrev_microglia_naive.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/Young_2019_txrev_microglia_naive.purity_filtered.txt.gz
iPSCORE	exon	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	107	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/iPSCORE/exon/iPSCORE_exon_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/iPSCORE_exon_iPSC.purity_filtered.txt.gz
iPSCORE	ge	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	107	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/iPSCORE/ge/iPSCORE_ge_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/iPSCORE_ge_iPSC.purity_filtered.txt.gz
iPSCORE	tx	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	107	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/iPSCORE/tx/iPSCORE_tx_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/iPSCORE_tx_iPSC.purity_filtered.txt.gz
iPSCORE	txrev	iPSC	naive	iPSC	EFO_0004905	induced pluripotent stem cell	107	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/iPSCORE/txrev/iPSCORE_txrev_iPSC.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/iPSCORE_txrev_iPSC.purity_filtered.txt.gz
van_de_Bunt_2015	exon	pancreatic islet	naive	pancreatic_islet	UBERON_0000006	islet of Langerhans	117	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/van_de_Bunt_2015/exon/van_de_Bunt_2015_exon_pancreatic_islet.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/van_de_Bunt_2015_exon_pancreatic_islet.purity_filtered.txt.gz
van_de_Bunt_2015	ge	pancreatic islet	naive	pancreatic_islet	UBERON_0000006	islet of Langerhans	117	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/van_de_Bunt_2015/ge/van_de_Bunt_2015_ge_pancreatic_islet.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/van_de_Bunt_2015_ge_pancreatic_islet.purity_filtered.txt.gz
van_de_Bunt_2015	tx	pancreatic islet	naive	pancreatic_islet	UBERON_0000006	islet of Langerhans	117	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/van_de_Bunt_2015/tx/van_de_Bunt_2015_tx_pancreatic_islet.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/van_de_Bunt_2015_tx_pancreatic_islet.purity_filtered.txt.gz
van_de_Bunt_2015	txrev	pancreatic islet	naive	pancreatic_islet	UBERON_0000006	islet of Langerhans	117	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/csv/van_de_Bunt_2015/txrev/van_de_Bunt_2015_txrev_pancreatic_islet.all.tsv.gz	http://ftp.ebi.ac.uk/pub/databases/spot/eQTL/credible_sets/van_de_Bunt_2015_txrev_pancreatic_islet.purity_filtered.txt.gz
