"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"SNP_number"	"Chip"	"Population"	"Collection"	"Trait"
"20002_1238_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1238"	"pituitary adenoma/tumour (UKBB)"	"CAN"	360904	237	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1238_Neale_UKBB_1"
"20002_1540_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1540"	"plantar fascitis (UKBB)"	"OTH"	360995	146	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1540_Neale_UKBB_1"
"20002_1125_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1125"	"pleurisy (UKBB)"	"OTH"	359921	1220	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1125_Neale_UKBB_1"
"20002_1398_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1398"	"pneumonia (UKBB)"	"INF"	355959	5182	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1398_Neale_UKBB_1"
"20002_1497_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1497"	"pneumothorax (UKBB)"	"OTH"	360984	157	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1497_Neale_UKBB_1"
"20002_1526_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1526"	"polio / poliomyelitis (UKBB)"	"INF"	360885	256	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1526_Neale_UKBB_1"
"20002_1427_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1427"	"polycystic kidney (UKBB)"	"OTH"	360890	251	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1427_Neale_UKBB_1"
"20002_1438_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1438"	"polycythaemia vera (UKBB)"	"CAN"	360982	159	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1438_Neale_UKBB_1"
"20002_1377_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1377"	"polymyalgia rheumatica (UKBB)"	"IMD"	360388	753	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1377_Neale_UKBB_1"
"20002_1469_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1469"	"post-traumatic stress disorder (UKBB)"	"PSD"	360875	266	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1469_Neale_UKBB_1"
"20002_1312_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1312"	"prolapsed disc/slipped disc (UKBB)"	"OTH"	355135	6006	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1312_Neale_UKBB_1"
"20002_1453_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1453"	"psoriasis (UKBB)"	"IMD"	356949	4192	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1453_Neale_UKBB_1"
"20002_1477_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1477"	"psoriatic arthropathy (UKBB)"	"IMD"	360429	712	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1477_Neale_UKBB_1"
"20002_1243_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1243"	"psychological/psychiatric problem (UKBB)"	"PSD"	360778	363	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1243_Neale_UKBB_1"
"20002_1093_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1093"	"pulmonary embolism +/- dvt (UKBB)"	"OTH"	358142	2999	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1093_Neale_UKBB_1"
"20002_1501_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1501"	"pyloric stenosis (UKBB)"	"OTH"	361036	105	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1501_Neale_UKBB_1"
"20002_1561_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1561"	"raynaud's phenomenon/disease (UKBB)"	"OTH"	360766	375	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1561_Neale_UKBB_1"
"20002_1460_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1460"	"rectal or colon adenoma/polyps (UKBB)"	"OTH"	360053	1088	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1460_Neale_UKBB_1"
"20002_1603_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1603"	"rectal prolapse (UKBB)"	"OTH"	361003	138	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1603_Neale_UKBB_1"
"20002_1194_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1194"	"renal failure not requiring dialysis (UKBB)"	"OTH"	360846	295	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1194_Neale_UKBB_1"
"20002_1193_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1193"	"renal failure requiring dialysis (UKBB)"	"OTH"	360960	181	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1193_Neale_UKBB_1"
"20002_1192_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1192"	"renal/kidney failure (UKBB)"	"OTH"	360970	171	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1192_Neale_UKBB_1"
"20002_1282_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1282"	"retinal artery/vein occlusion (UKBB)"	"OTH"	360969	172	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1282_Neale_UKBB_1"
"20002_1281_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1281"	"retinal detachment (UKBB)"	"OTH"	359922	1219	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1281_Neale_UKBB_1"
"20002_1275_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1275"	"retinal problem (UKBB)"	"OTH"	360510	631	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1275_Neale_UKBB_1"
"20002_1479_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1479"	"rheumatic fever (UKBB)"	"INF"	360080	1061	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1479_Neale_UKBB_1"
"20002_1464_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1464"	"rheumatoid arthritis (UKBB)"	"IMD"	357124	4017	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1464_Neale_UKBB_1"
"20002_1660_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1660"	"rosacea (UKBB)"	"IMD"	360556	585	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1660_Neale_UKBB_1"
"20002_1570_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1570"	"rubella / german measles (UKBB)"	"INF"	360698	443	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1570_Neale_UKBB_1"
"20002_1371_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1371"	"sarcoidosis (UKBB)"	"OTH"	360436	705	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1371_Neale_UKBB_1"
"20002_1677_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1677"	"scarlet fever / scarlatina (UKBB)"	"INF"	360706	435	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1677_Neale_UKBB_1"
"20002_1289_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1289"	"schizophrenia (UKBB)"	"PSD"	360750	391	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1289_Neale_UKBB_1"
"20002_1476_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1476"	"sciatica (UKBB)"	"OTH"	357741	3400	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1476_Neale_UKBB_1"
"20002_1384_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1384"	"scleroderma/systemic sclerosis (UKBB)"	"IMD"	361020	121	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1384_Neale_UKBB_1"
"20002_1535_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1535"	"scoliosis (UKBB)"	"OTH"	360894	247	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1535_Neale_UKBB_1"
"20002_1657_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1657"	"septicaemia / sepsis (UKBB)"	"INF"	360903	238	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1657_Neale_UKBB_1"
"20002_1573_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1573"	"shingles (UKBB)"	"INF"	360814	327	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1573_Neale_UKBB_1"
"20002_1382_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1382"	"sjogren's syndrome/sicca syndrome (UKBB)"	"IMD"	360803	338	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1382_Neale_UKBB_1"
"20002_1123_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1123"	"sleep apnoea (UKBB)"	"OTH"	359978	1163	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1123_Neale_UKBB_1"
"20002_1251_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1251"	"spinal cord disorder (UKBB)"	"OTH"	360779	362	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1251_Neale_UKBB_1"
"20002_1267_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1267"	"spinal injury (UKBB)"	"OTH"	360558	583	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1267_Neale_UKBB_1"
"20002_1536_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1536"	"spinal stenosis (UKBB)"	"OTH"	361031	110	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1536_Neale_UKBB_1"
"20002_1311_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1311"	"spine arthritis/spondylitis (UKBB)"	"OTH"	357987	3154	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1311_Neale_UKBB_1"
"20002_1126_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1126"	"spontaneous pneumothorax/recurrent pneumothorax (UKBB)"	"OTH"	360270	871	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1126_Neale_UKBB_1"
"20002_1135_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1135"	"stomach disorder (UKBB)"	"OTH"	360362	779	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1135_Neale_UKBB_1"
"20002_1614_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1614"	"stress (UKBB)"	"OTH"	360713	428	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1614_Neale_UKBB_1"
"20002_1081_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1081"	"stroke (UKBB)"	"OTH"	356305	4836	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1081_Neale_UKBB_1"
"20002_1086_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1086"	"subarachnoid haemorrhage (UKBB)"	"OTH"	360804	337	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1086_Neale_UKBB_1"
"20002_1083_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1083"	"subdural haemorrhage/haematoma (UKBB)"	"OTH"	360987	154	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1083_Neale_UKBB_1"
"20002_1487_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1487"	"svt / supraventricular tachycardia (UKBB)"	"OTH"	360952	189	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1487_Neale_UKBB_1"
"20002_1381_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1381"	"systemic lupus erythematosis/sle (UKBB)"	"IMD"	360726	415	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1381_Neale_UKBB_1"
"20002_1619_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1619"	"tendonitis / tendinitis / tenosynovitis (UKBB)"	"OTH"	360925	216	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1619_Neale_UKBB_1"
"20002_1623_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1623"	"tennis elbow / lateral epicondylitis (UKBB)"	"OTH"	360950	191	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1623_Neale_UKBB_1"
"20002_1414_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1414"	"throat or larynx disorder (UKBB)"	"OTH"	360816	325	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1414_Neale_UKBB_1"
"20002_1610_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1610"	"thyroid goitre (UKBB)"	"OTH"	360794	347	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1610_Neale_UKBB_1"
"20002_1224_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1224"	"thyroid problem (not cancer) (UKBB)"	"OTH"	360182	959	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1224_Neale_UKBB_1"
"20002_1428_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1428"	"thyroiditis (UKBB)"	"IMD"	360961	180	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1428_Neale_UKBB_1"
"20002_1597_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1597"	"tinnitus / tiniitis (UKBB)"	"OTH"	360521	620	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1597_Neale_UKBB_1"
"20002_1598_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1598"	"tonsiltis (UKBB)"	"INF"	358572	2569	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1598_Neale_UKBB_1"
"20002_1082_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1082"	"transient ischaemic attack (tia) (UKBB)"	"OTH"	359772	1369	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1082_Neale_UKBB_1"
"20002_1257_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1257"	"trapped nerve/compressed nerve (UKBB)"	"OTH"	360068	1073	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1257_Neale_UKBB_1"
"20002_1523_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1523"	"trigemminal neuralgia (UKBB)"	"OTH"	360984	157	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1523_Neale_UKBB_1"
"20002_1440_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1440"	"tuberculosis (tb) (UKBB)"	"INF"	359373	1768	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1440_Neale_UKBB_1"
"20002_1222_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1222"	"type 1 diabetes (UKBB)"	"IMD"	360823	318	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1222_Neale_UKBB_1"
"20002_1223_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1223"	"type 2 diabetes (UKBB)"	"OTH"	358849	2292	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1223_Neale_UKBB_1"
"20002_1463_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1463"	"ulcerative colitis (UKBB)"	"IMD"	359225	1916	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1463_Neale_UKBB_1"
"20002_1512_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1512"	"umbilical hernia (UKBB)"	"OTH"	360813	328	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1512_Neale_UKBB_1"
"20002_99999_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_99999"	"unclassifiable (UKBB)"	"OTH"	346544	14597	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_99999_Neale_UKBB_1"
"20002_1200_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1200"	"ureteric obstruction/hydronephrosis (UKBB)"	"OTH"	360888	253	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1200_Neale_UKBB_1"
"20002_1202_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1202"	"urinary frequency / incontinence (UKBB)"	"OTH"	359889	1252	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1202_Neale_UKBB_1"
"20002_1196_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1196"	"urinary tract infection/kidney infection (UKBB)"	"INF"	359443	1698	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1196_Neale_UKBB_1"
"20002_1563_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1563"	"urticaria (UKBB)"	"OTH"	360912	229	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1563_Neale_UKBB_1"
"20002_1494_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1494"	"varicose veins (UKBB)"	"OTH"	359842	1299	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1494_Neale_UKBB_1"
"20002_1372_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1372"	"vasculitis (UKBB)"	"IMD"	360985	156	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1372_Neale_UKBB_1"
"20002_1500_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1500"	"vertigo (UKBB)"	"OTH"	360710	431	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1500_Neale_UKBB_1"
"20002_1661_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1661"	"vitiligo (UKBB)"	"IMD"	361036	105	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1661_Neale_UKBB_1"
"20002_1419_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1419"	"vocal cord polyp (UKBB)"	"OTH"	360987	154	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1419_Neale_UKBB_1"
"20002_1572_Neale_UKBB_1-hg38.tsv.gz"	"Neale"	2018	"UKBB"	"20002_1572"	"whooping cough / pertussis (UKBB)"	"INF"	360734	407	361141	NA	"Affymetrix UK BiLEVE Axiom array/Affymetrix UK Biobank Axiom® array"	"European (UK)"	"UKBB"	"20002_1572_Neale_UKBB_1"
"HBVV_Nishida_29534301_1-hg38.tsv.gz"	"Nishida"	2018	29534301	"HBVV"	"Response to Hepatitis B virus vaccine"	"INF"	1193	0	1193	427664	"Affymetrix Axiom Genome‐Wide ASI 1"	"East Asian (Japanese)"	NA	"HBVV_Nishida_29534301_1"
"MIGGC_OConnor_31189108_1-hg38.tsv.gz"	"OConnor"	2019	31189108	"MIGGC"	"Capsular group C meningococcal-specific immunoglobulin G (IgG) concentrations"	"BMK"	2601	0	2601	6699405	"Omniexpress-12v1 or Omniexpress-12v1.1 microarray"	"European"	NA	"MIGGC_OConnor_31189108_1"
"MSBAT_OConnor_31189108_1-hg38.tsv.gz"	"OConnor"	2019	31189108	"MSBAT"	"Capsular group C meningococcal-specific serum bactericidal antibody (SBA) titers (functional antibody)"	"BMK"	2601	0	2601	6699404	"Omniexpress-12v1 or Omniexpress-12v1.1 microarray"	"European"	NA	"MSBAT_OConnor_31189108_1"
"HIGC_OConnor_31189108_1-hg38.tsv.gz"	"OConnor"	2019	31189108	"HIGC"	"Haemophilus influenzae type b polyribosylribitol phosphate (PRP)-specific IgG concentrations"	"BMK"	2601	0	2601	6697752	"Omniexpress-12v1 or Omniexpress-12v1.1 microarray"	"European"	NA	"HIGC_OConnor_31189108_1"
"TIGGC_OConnor_31189108_1-hg38.tsv.gz"	"OConnor"	2019	31189108	"TIGGC"	"Tetanus toxoid-specific IgG concentrations"	"BMK"	2601	0	2601	6706187	"Omniexpress-12v1 or Omniexpress-12v1.1 microarray"	"European"	NA	"TIGGC_OConnor_31189108_1"
"GRAVD_Okada_UP_2-hg38.tsv.gz"	"Okada"	2015	"UP"	"GRAVD"	"Graves' disease"	"IMD"	101527	1579	103106	8876205	"Illumina [HumanOmniExpress / HumanExome / OmniExpressExome BeadChip]"	"East Asian (Japanese)"	NA	"GRAVD_Okada_UP_2"
"GRAVD_Okada_UP_3-hg38.tsv.gz"	"Okada"	2015	"UP"	"GRAVD"	"Graves' disease"	"IMD"	108750	597	109347	8876205	"Illumina [HumanOmniExpress / HumanExome / OmniExpressExome BeadChip]"	"East Asian (Japanese)"	NA	"GRAVD_Okada_UP_3"
